obs_date,jump_pts,jump_ann_pct,days_to_turn,year
2017-09-20,0.011611051671204142,5.0000000000001315,102,2017
2017-09-21,0.01173186594986072,4.999999999999864,101,2017
2017-09-22,0.011766039046880415,5.000000000000229,100,2017
2017-09-25,0.011843933734712505,5.0000000000001235,97,2017
2017-09-26,0.011876123854899409,4.999999999999991,96,2017
2017-09-27,0.01189389535993225,4.999999999999965,95,2017
2017-09-28,0.011895340771776996,4.999999999999963,94,2017
2017-09-29,0.011955754076957021,4.999999999999927,93,2017
2017-10-02,0.011993512330071733,4.999999999999998,90,2017
2017-10-03,0.01193695378877812,5.000000000000037,89,2017
2017-10-04,0.011889539277525289,5.000000000000064,88,2017
2017-10-05,0.011864222688460121,4.99999999999987,87,2017
2017-10-06,0.01186482312767608,5.000000000000003,86,2017
2017-10-09,0.011919104098299613,5.00000000000008,83,2017
2017-10-10,0.011998717838457471,5.000000000000006,82,2017
2017-10-11,0.011968480504421116,4.999999999999972,81,2017
2017-10-12,0.012038084435839936,5.000000000000016,80,2017
2017-10-13,0.012116234870814695,4.999999999999951,79,2017
2017-10-16,0.012053968770706485,5.000000000000181,76,2017
2017-10-17,0.012045510290108672,4.999999999999999,75,2017
2017-10-18,0.012104688466538874,4.999999999999977,74,2017
2017-10-19,0.012111628178892619,4.999999999999948,73,2017
2017-10-20,0.01209347183231705,4.999999999999967,72,2017
2017-10-23,0.011982795598434095,5.0000000000000595,69,2017
2017-10-24,0.01194708024163586,4.999999999999951,68,2017
2017-10-25,0.011927154409788903,5.000000000000013,67,2017
2017-10-26,0.011946350333216355,5.000000000000035,66,2017
2017-10-27,0.01197320925729808,4.999999999999942,65,2017
2017-10-30,0.011961635304881866,5.000000000000082,62,2017
2017-10-31,0.012043651994982897,4.999999999999939,61,2017
2017-11-01,0.012060025876980116,4.9999999999999885,60,2017
2017-11-02,0.011978330802963897,5.000000000000126,59,2017
2017-11-03,0.012000818805504047,5.000000000000138,58,2017
2017-11-06,0.011960436320718533,5.000000000000047,55,2017
2017-11-07,0.01202611903861468,4.999999999999987,54,2017
2017-11-08,0.012088980802872679,4.999999999999999,53,2017
2017-11-09,0.012099042616957534,5.000000000000194,52,2017
2017-11-10,0.01208017887587187,4.999999999999981,51,2017
2017-11-13,0.01208478187205771,5.000000000000126,48,2017
2017-11-14,0.012124771149185413,5.000000000000108,47,2017
2017-11-15,0.012144070537288349,5.000000000000044,46,2017
2017-11-16,0.012115009064809583,5.000000000000193,45,2017
2017-11-17,0.012053253548190897,5.000000000000009,44,2017
2017-11-20,0.012032041488896337,5.00000000000018,41,2017
2017-11-21,0.011986854015583524,5.000000000000107,40,2017
2017-11-22,0.011997978871549136,5.0000000000001315,39,2017
2017-11-23,0.011954624968354895,5.0000000000001865,38,2017
2017-11-24,0.012015508160179524,5.00000000000016,37,2017
2017-11-27,0.012028202651887466,5.0000000000000115,34,2017
2017-11-28,0.012025156985406241,5.000000000000135,33,2017
2017-11-29,0.012022443986662953,5.000000000000149,32,2017
2017-11-30,0.012067844540131257,5.000000000000089,31,2017
2017-12-01,0.012067362789326809,5.00000000000015,30,2017
2017-12-04,0.012046710196141312,5.000000000000261,27,2017
2017-12-05,0.012029670889073755,5.000000000000186,26,2017
2017-12-06,0.012033249225003623,5.000000000000325,25,2017
2017-12-07,0.011995056133914588,5.000000000000009,24,2017
2017-12-08,0.012025708218354669,5.000000000000194,23,2017
2017-12-11,0.011976473522225983,5.000000000000162,20,2017
2017-12-12,0.011911345373069347,5.000000000000059,19,2017
2017-12-13,0.011956231902775403,5.000000000000073,18,2017
2017-12-14,0.012010030134104156,5.000000000000125,17,2017
2017-12-15,0.012070868535585625,5.000000000000198,16,2017
2017-12-18,,,13,2017
2017-12-19,,,12,2017
2017-12-20,,,11,2017
2017-12-21,,,10,2017
2017-12-22,,,9,2017
2017-12-25,,,6,2017
2017-12-26,,,5,2017
2017-12-27,,,4,2017
2017-12-28,,,3,2017
2017-12-29,,,2,2017
2018-01-01,,,364,2018
2018-01-02,,,363,2018
2018-01-03,,,362,2018
2018-01-04,,,361,2018
2018-01-05,,,360,2018
2018-01-08,,,357,2018
2018-01-09,,,356,2018
2018-01-10,,,355,2018
2018-01-11,,,354,2018
2018-01-12,,,353,2018
2018-01-15,,,350,2018
2018-01-16,,,349,2018
2018-01-17,,,348,2018
2018-01-18,,,347,2018
2018-01-19,,,346,2018
2018-01-22,,,343,2018
2018-01-23,,,342,2018
2018-01-24,,,341,2018
2018-01-25,,,340,2018
2018-01-26,,,339,2018
2018-01-29,,,336,2018
2018-01-30,,,335,2018
2018-01-31,,,334,2018
2018-02-01,,,333,2018
2018-02-02,,,332,2018
2018-02-05,,,329,2018
2018-02-06,,,328,2018
2018-02-07,,,327,2018
2018-02-08,,,326,2018
2018-02-09,,,325,2018
2018-02-12,,,322,2018
2018-02-13,,,321,2018
2018-02-14,,,320,2018
2018-02-15,,,319,2018
2018-02-16,,,318,2018
2018-02-19,,,315,2018
2018-02-20,,,314,2018
2018-02-21,,,313,2018
2018-02-22,,,312,2018
2018-02-23,,,311,2018
2018-02-26,,,308,2018
2018-02-27,,,307,2018
2018-02-28,,,306,2018
2018-03-01,,,305,2018
2018-03-02,,,304,2018
2018-03-05,,,301,2018
2018-03-06,,,300,2018
2018-03-07,,,299,2018
2018-03-08,,,298,2018
2018-03-09,,,297,2018
2018-03-12,,,294,2018
2018-03-13,,,293,2018
2018-03-14,,,292,2018
2018-03-15,,,291,2018
2018-03-16,,,290,2018
2018-03-19,,,287,2018
2018-03-20,,,286,2018
2018-03-21,,,285,2018
2018-03-22,,,284,2018
2018-03-23,,,283,2018
2018-03-26,,,280,2018
2018-03-27,,,279,2018
2018-03-28,,,278,2018
2018-03-29,,,277,2018
2018-03-30,,,276,2018
2018-04-02,,,273,2018
2018-04-03,0.012257673715785343,5.0000000000000036,272,2018
2018-04-04,0.012312492147847581,5.000000000000032,271,2018
2018-04-05,0.012254594510713744,4.999999999999978,270,2018
2018-04-06,0.012240236252847573,5.000000000000036,269,2018
2018-04-09,0.012311156162465102,4.9999999999998295,266,2018
2018-04-10,0.012443993600916728,5.000000000000011,265,2018
2018-04-11,0.012383131066998917,5.000000000000105,264,2018
2018-04-12,0.012344504523057232,4.999999999999864,263,2018
2018-04-13,0.012296476238539312,4.999999999999984,262,2018
2018-04-16,0.012277479508940732,4.999999999999724,259,2018
2018-04-17,0.012211828994454575,4.999999999999987,258,2018
2018-04-18,0.012232098559147567,5.000000000000228,257,2018
2018-04-19,0.012154573723393399,4.9999999999999245,256,2018
2018-04-20,0.012135068683626541,4.999999999999984,255,2018
2018-04-23,0.01207983234838161,5.000000000000066,252,2018
2018-04-24,0.012067062753196743,4.9999999999999964,251,2018
2018-04-25,0.011975746222712675,5.00000000000008,250,2018
2018-04-26,0.0119745216748485,5.000000000000009,249,2018
2018-04-27,0.011891976848218798,4.999999999999904,248,2018
2018-04-30,0.011957453579879955,4.99999999999996,245,2018
2018-05-01,0.012067315626575674,4.999999999999614,244,2018
2018-05-02,0.01205960558086357,5.00000000000011,243,2018
2018-05-03,0.01216297042871478,4.9999999999997655,242,2018
2018-05-04,0.012123816254904524,4.999999999999696,241,2018
2018-05-07,0.012082183524466756,4.999999999999898,238,2018
2018-05-08,0.012051415723849398,4.99999999999995,237,2018
2018-05-09,0.012092362064216461,4.9999999999998215,236,2018
2018-05-10,0.01203657256057829,4.999999999999902,235,2018
2018-05-11,0.012088696571077964,4.99999999999967,234,2018
2018-05-14,0.012147667498983033,5.00000000000002,231,2018
2018-05-15,0.012154950835652593,4.999999999999869,230,2018
2018-05-16,0.012211008699522916,4.999999999999929,229,2018
2018-05-17,0.012230623143920863,5.000000000000085,228,2018
2018-05-18,0.01217305273222599,4.999999999999871,227,2018
2018-05-21,0.012138596319783366,4.999999999999917,224,2018
2018-05-22,0.012179505046777986,4.9999999999999645,223,2018
2018-05-23,0.012189049279417583,4.999999999999895,222,2018
2018-05-24,0.012233341618277402,4.999999999999991,221,2018
2018-05-25,0.01231887305453033,5.000000000000133,220,2018
2018-05-28,0.012332597557546478,4.99999999999992,217,2018
2018-05-29,0.012333744455848505,4.999999999999698,216,2018
2018-05-30,0.01232698239327692,4.999999999999902,215,2018
2018-05-31,0.012359118085525896,4.999999999999843,214,2018
2018-06-01,0.01238097310246269,4.999999999999727,213,2018
2018-06-04,0.012429403779952674,4.999999999999874,210,2018
2018-06-05,0.012375771266550312,4.999999999999836,209,2018
2018-06-06,0.012379435961410086,4.999999999999932,208,2018
2018-06-07,0.012361938093429288,4.9999999999998925,207,2018
2018-06-08,0.012321024918017284,5.000000000000112,206,2018
2018-06-11,0.012306329486226559,4.999999999999878,203,2018
2018-06-12,0.012323107968822012,4.999999999999841,202,2018
2018-06-13,0.012345772398958692,4.999999999999981,201,2018
2018-06-14,0.012391806335433618,4.999999999999714,200,2018
2018-06-15,0.01238761061831874,5.000000000000011,199,2018
2018-06-18,0.012374642099340031,5.000000000000036,196,2018
2018-06-19,0.012392661850891712,4.999999999999751,195,2018
2018-06-20,0.012412075546172078,4.999999999999922,194,2018
2018-06-21,0.012481019203906835,4.999999999999895,193,2018
2018-06-22,0.012567536028290763,4.999999999999984,192,2018
2018-06-25,0.012549058135245454,4.999999999999905,189,2018
2018-06-26,0.012564627157929742,4.999999999999847,188,2018
2018-06-27,0.012709683995218851,5.000000000000008,187,2018
2018-06-28,0.01264642405946722,4.9999999999999005,186,2018
2018-06-29,0.01263000837762367,5.000000000000071,185,2018
2018-07-02,0.012679463916374839,5.000000000000029,182,2018
2018-07-03,0.012740570907559654,4.99999999999997,181,2018
2018-07-04,0.012756665151375695,4.999999999999775,180,2018
2018-07-05,0.012676446377574348,4.999999999999946,179,2018
2018-07-06,0.012696906577752378,5.000000000000044,178,2018
2018-07-09,0.01273468310856672,5.000000000000037,175,2018
2018-07-10,0.012757026486196515,4.999999999999992,174,2018
2018-07-11,0.012766461458008665,5.000000000000035,173,2018
2018-07-12,0.012673867638837134,4.999999999999963,172,2018
2018-07-13,0.012627267466020482,4.999999999999911,171,2018
2018-07-16,0.012599261485874723,5.000000000000025,168,2018
2018-07-17,0.012474894663866523,4.99999999999998,167,2018
2018-07-18,0.012435689466253112,4.9999999999999245,166,2018
2018-07-19,0.012499665592323623,5.000000000000249,165,2018
2018-07-20,0.012469474972807471,5.000000000000046,164,2018
2018-07-23,0.012459325719227367,4.999999999999951,161,2018
2018-07-24,0.012439316296703378,5.00000000000004,160,2018
2018-07-25,0.01241788770438769,5.000000000000061,159,2018
2018-07-26,0.012426857989281503,5.000000000000032,158,2018
2018-07-27,0.0124508841210463,5.000000000000022,157,2018
2018-07-30,0.012341113031946281,4.999999999999867,154,2018
2018-07-31,0.012325459204357151,5.000000000000039,153,2018
2018-08-01,0.012298282762957448,5.000000000000025,152,2018
2018-08-02,0.012368366537730923,5.0000000000000995,151,2018
2018-08-03,0.012391444152326972,4.9999999999999964,150,2018
2018-08-06,0.012434429913553976,5.000000000000017,147,2018
2018-08-07,0.012450967273680533,5.000000000000035,146,2018
2018-08-08,0.012490838720720302,4.999999999999969,145,2018
2018-08-09,0.012446200633176295,4.9999999999999645,144,2018
2018-08-10,0.012503307769448158,4.999999999999969,143,2018
2018-08-13,0.012519131382123724,5.000000000000029,140,2018
2018-08-14,0.01257093318356238,5.0000000000000595,139,2018
2018-08-15,0.012433040562511296,5.0000000000001465,138,2018
2018-08-16,0.012475755917025124,4.999999999999985,137,2018
2018-08-17,0.012543422008469444,4.999999999999981,136,2018
2018-08-20,0.012532202709091281,5.0000000000000675,133,2018
2018-08-21,0.01245094081604061,4.999999999999958,132,2018
2018-08-22,0.012479690286440817,5.000000000000146,131,2018
2018-08-23,0.012492237791777864,5.000000000000036,130,2018
2018-08-24,0.01247016594873385,5.0000000000001315,129,2018
2018-08-27,0.012463696421997668,5.000000000000053,126,2018
2018-08-28,0.012536018686273805,5.000000000000068,125,2018
2018-08-29,0.012478865464712854,4.9999999999999485,124,2018
2018-08-30,0.012474055790195338,5.000000000000083,123,2018
2018-08-31,0.012369818191560699,5.000000000000122,122,2018
2018-09-03,0.012267273012429518,5.000000000000013,119,2018
2018-09-04,0.012338515559907552,5.000000000000035,118,2018
2018-09-05,0.012304600815484417,5.000000000000133,117,2018
2018-09-06,0.01229967798345852,5.000000000000031,116,2018
2018-09-07,0.012318120933911814,5.000000000000003,115,2018
2018-09-10,0.012386560080568003,5.000000000000291,112,2018
2018-09-11,0.012460964469928294,5.000000000000108,111,2018
2018-09-12,0.012489390158616357,5.000000000000095,110,2018
2018-09-13,0.01256524581943911,5.000000000000083,109,2018
2018-09-14,0.012545319790118943,4.999999999999992,108,2018
2018-09-17,0.012606989478554287,5.000000000000049,105,2018
2018-09-18,0.012677779919628016,5.000000000000067,104,2018
2018-09-19,0.012764501365430447,5.000000000000074,103,2018
2018-09-20,0.012742953986926384,5.000000000000129,102,2018
2018-09-21,0.01274823362099475,5.000000000000121,101,2018
2018-09-24,0.01277305958163108,5.000000000000049,98,2018
2018-09-25,0.012931665802907527,5.000000000000194,97,2018
2018-09-26,0.012899290484606727,5.000000000000197,96,2018
2018-09-27,0.012922444782237917,5.000000000000069,95,2018
2018-09-28,0.01290187425220759,5.0000000000001315,94,2018
2018-10-01,0.012868840955060211,5.000000000000022,91,2018
2018-10-02,0.01289348094329561,5.0000000000001,90,2018
2018-10-03,0.012899782153697545,5.000000000000191,89,2018
2018-10-04,0.012938168936765533,5.000000000000174,88,2018
2018-10-05,0.01292210434144726,5.000000000000309,87,2018
2018-10-08,0.012968178519126789,5.000000000000253,84,2018
2018-10-09,0.012943225464739186,5.000000000000112,83,2018
2018-10-10,0.012967071415423779,5.000000000000174,82,2018
2018-10-11,0.012941486248712787,5.000000000000133,81,2018
2018-10-12,0.012903229426520139,5.000000000000041,80,2018
2018-10-15,0.012846262583723848,5.000000000000257,77,2018
2018-10-16,0.012852689461519488,5.000000000000276,76,2018
