obs_date,ccy,near_date,far_date,near_pts,far_pts,spot,imm_spread_pts,leg_days,days_to_near,ann_pct,pair,quarter_pair
2016-10-04,KRW,2016-12-21,2017-03-15,1.634688142617172,3.3404492635192957,1236.0685650657385,1.7057611209021237,84,78,0.5906427719985429,Dec16-Mar17,Dec-Mar
2016-10-05,KRW,2016-12-21,2017-03-15,1.4155684941664484,2.9244898046769254,1227.4342559435702,1.508921310510477,84,77,0.5262486503941423,Dec16-Mar17,Dec-Mar
2016-10-06,KRW,2016-12-21,2017-03-15,1.2786737361326797,2.6757435137521517,1231.2907360651948,1.397069777619472,84,76,0.4857691466680121,Dec16-Mar17,Dec-Mar
2016-10-07,KRW,2016-12-21,2017-03-15,1.6601244427134252,3.5227470984556644,1231.2299637011506,1.8626226557422392,84,75,0.6474760890184316,Dec16-Mar17,Dec-Mar
2016-10-10,KRW,2016-12-21,2017-03-15,1.8584242624102285,4.089090183042178,1216.2995251462664,2.23066592063195,84,72,0.7847912339568845,Dec16-Mar17,Dec-Mar
2016-10-11,KRW,2016-12-21,2017-03-15,1.7004120998886603,3.7952196932153197,1220.0116004576657,2.0948075933266592,84,71,0.7348496811249002,Dec16-Mar17,Dec-Mar
2016-10-12,KRW,2016-12-21,2017-03-15,1.4388918459961872,3.2690660611500215,1217.6941171577598,1.8301742151538343,84,70,0.6433755563422595,Dec16-Mar17,Dec-Mar
2016-10-13,KRW,2016-12-21,2017-03-15,1.561684701804872,3.5867937498495848,1212.9091295710518,2.0251090480447127,84,69,0.7146354342432001,Dec16-Mar17,Dec-Mar
2016-10-14,KRW,2016-12-21,2017-03-15,1.553551030766246,3.618313344405216,1217.8955831662227,2.06476231363897,84,68,0.7256539937595198,Dec16-Mar17,Dec-Mar
2016-10-17,KRW,2016-12-21,2017-03-15,1.409105215316435,3.4401338552034932,1209.9282280128386,2.031028639887058,84,65,0.7185784023894725,Dec16-Mar17,Dec-Mar
2016-10-18,KRW,2016-12-21,2017-03-15,1.4493726689673305,3.5840777981186633,1209.25398962842,2.1347051291513326,84,64,0.7556546510642129,Dec16-Mar17,Dec-Mar
2016-10-19,KRW,2016-12-21,2017-03-15,1.1388440440956826,2.912577291636682,1209.1951045898961,1.7737332475409995,84,63,0.6280674789475186,Dec16-Mar17,Dec-Mar
2016-10-20,KRW,2016-12-21,2017-03-15,1.2257822064469097,3.16452286592087,1206.7362109109763,1.9387406594739602,84,62,0.6878435404378903,Dec16-Mar17,Dec-Mar
2016-10-21,KRW,2016-12-21,2017-03-15,1.449303372649127,3.747203576826516,1208.5527312979714,2.297900204177389,84,61,0.8138948076124031,Dec16-Mar17,Dec-Mar
2016-10-24,KRW,2016-12-21,2017-03-15,1.6469991892532412,4.334811629551105,1210.0130786209545,2.6878124402978636,84,58,0.9506953628053745,Dec16-Mar17,Dec-Mar
2016-10-25,KRW,2016-12-21,2017-03-15,1.193931224232921,3.2567003963653947,1213.1663141042548,2.062769172132474,84,57,0.7279914953694114,Dec16-Mar17,Dec-Mar
2016-10-26,KRW,2016-12-21,2017-03-15,1.3443724777893284,3.6617701301369885,1203.3557426546727,2.31739765234766,84,56,0.82441298872582,Dec16-Mar17,Dec-Mar
2016-10-27,KRW,2016-12-21,2017-03-15,1.4570670306378957,3.9837335770429396,1205.3112348141217,2.526666546405044,84,55,0.8973198000486857,Dec16-Mar17,Dec-Mar
2016-10-28,KRW,2016-12-21,2017-03-15,1.6959232948158647,4.6357555270785795,1206.917316863259,2.939832232262715,84,54,1.0424576346493695,Dec16-Mar17,Dec-Mar
2016-10-31,KRW,2016-12-21,2017-03-15,1.6143475828438063,4.575378646066897,1208.4225306272842,2.96103106322309,84,51,1.0487393695695069,Dec16-Mar17,Dec-Mar
2016-11-01,KRW,2016-12-21,2017-03-15,1.5539935876227022,3.945263533435778,1204.0031368469054,2.3912699458130757,84,50,0.8500882711445381,Dec16-Mar17,Dec-Mar
2016-11-02,KRW,2016-12-21,2017-03-15,1.5655306838689458,4.048483342676738,1210.4635399432461,2.482952658807792,84,49,0.8779678588979005,Dec16-Mar17,Dec-Mar
2016-11-03,KRW,2016-12-21,2017-03-15,1.5020206398392064,3.9497451975722124,1211.9261452008166,2.447724557733006,84,48,0.8645133185368272,Dec16-Mar17,Dec-Mar
2016-11-04,KRW,2016-12-21,2017-03-15,1.409763658076467,3.7679487019484252,1221.5530218684567,2.3581850438719583,84,47,0.8263953286631638,Dec16-Mar17,Dec-Mar
2016-11-07,KRW,2016-12-21,2017-03-15,1.401269421275964,3.980634838708567,1221.0387254629784,2.579365417432603,84,44,0.9042916841587154,Dec16-Mar17,Dec-Mar
2016-11-08,KRW,2016-12-21,2017-03-15,1.232907138307144,3.5680845138924386,1228.9150502717612,2.3351773755852947,84,43,0.8135527907791675,Dec16-Mar17,Dec-Mar
2016-11-09,KRW,2016-12-21,2017-03-15,1.106058020868056,3.2689287565625484,1221.2835898321653,2.1628707356944927,84,42,0.7583053428503739,Dec16-Mar17,Dec-Mar
2016-11-10,KRW,2016-12-21,2017-03-15,1.2498919309621406,3.7858046627567155,1214.3656197888242,2.535912731794575,84,41,0.894048925601584,Dec16-Mar17,Dec-Mar
2016-11-11,KRW,2016-12-21,2017-03-15,1.1245786387676229,3.4861937801796303,1201.3523736965878,2.3616151414120075,84,40,0.8416966104216606,Dec16-Mar17,Dec-Mar
2016-11-14,KRW,2016-12-21,2017-03-15,0.9532552987459398,3.195484230979888,1194.1304978388196,2.242228932233948,84,37,0.8040903025823594,Dec16-Mar17,Dec-Mar
2016-11-15,KRW,2016-12-21,2017-03-15,0.8975112219000003,3.097395219887111,1191.4274740001526,2.1998839979871105,84,36,0.7907302450205846,Dec16-Mar17,Dec-Mar
2016-11-16,KRW,2016-12-21,2017-03-15,0.8128232098643235,2.898062832233509,1190.9661370111658,2.0852396223691856,84,35,0.7498656661188033,Dec16-Mar17,Dec-Mar
2016-11-17,KRW,2016-12-21,2017-03-15,0.7604102957655282,2.804711799315232,1199.899481566686,2.0443015035497036,84,34,0.7297064070725311,Dec16-Mar17,Dec-Mar
2016-11-18,KRW,2016-12-21,2017-03-15,0.691015306315929,2.646632997938093,1197.5776243023506,1.955617691622164,84,33,0.699444047965514,Dec16-Mar17,Dec-Mar
2016-11-21,KRW,2016-12-21,2017-03-15,0.6132849296797037,2.628759350059213,1193.1064691053537,2.015474420379509,84,30,0.7235992775285511,Dec16-Mar17,Dec-Mar
2016-11-22,KRW,2016-12-21,2017-03-15,0.6483165224429158,2.8240556159159644,1191.4270104156533,2.1757390934730485,84,29,0.7822153436255632,Dec16-Mar17,Dec-Mar
2016-11-23,KRW,2016-12-21,2017-03-15,0.5884674122868553,2.6515066603249444,1190.548044710093,2.063039248038089,84,28,0.7422824073750929,Dec16-Mar17,Dec-Mar
2016-11-24,KRW,2016-12-21,2017-03-15,0.6094105439525915,2.803301033076563,1191.7862984191909,2.1938904891239717,84,27,0.7885291552002713,Dec16-Mar17,Dec-Mar
2016-11-25,KRW,2016-12-21,2017-03-15,0.624475267016789,2.9400856901249863,1192.2997802158231,2.3156104231081973,84,26,0.8319090357037215,Dec16-Mar17,Dec-Mar
2016-11-28,KRW,2016-12-21,2017-03-15,0.5600592266737063,2.9013080618856293,1183.2605511796328,2.341248835211923,84,23,0.8475881811211521,Dec16-Mar17,Dec-Mar
2016-11-29,KRW,2016-12-21,2017-03-15,0.45878074988626577,2.504885219736591,1177.58460841106,2.046104469850325,84,22,0.7443714923561932,Dec16-Mar17,Dec-Mar
2016-11-30,KRW,2016-12-21,2017-03-15,0.4700242010238413,2.64218704806005,1168.2641717633726,2.172162847036209,84,21,0.7965257948801303,Dec16-Mar17,Dec-Mar
2016-12-01,KRW,2016-12-21,2017-03-15,0.47693840338204135,2.7727464030117424,1170.666821700508,2.295807999629701,84,20,0.840134019105987,Dec16-Mar17,Dec-Mar
2016-12-02,KRW,2016-12-21,2017-03-15,0.48922970919053993,2.4497926212041947,1166.1346710888047,1.9605629120136547,84,19,0.7202331852031055,Dec16-Mar17,Dec-Mar
2016-12-05,KRW,2016-12-21,2017-03-15,0.3005080104298209,1.942024302057198,1167.528902780661,1.641516291627377,84,16,0.6024056044705096,Dec16-Mar17,Dec-Mar
2016-12-06,KRW,2016-12-21,2017-03-15,0.3086025005823426,2.2087442696143187,1170.8443626952012,1.900141769031976,84,15,0.6953374124840332,Dec16-Mar17,Dec-Mar
2016-12-07,KRW,2016-12-21,2017-03-15,0.2710577802392472,2.189893133210519,1169.954686143156,1.9188353529712718,84,14,0.7027345045915416,Dec16-Mar17,Dec-Mar
2016-12-08,KRW,2016-12-21,2017-03-15,0.201466150875578,1.7961163416846588,1171.475632913691,1.5946501908090809,84,13,0.5832848579974126,Dec16-Mar17,Dec-Mar
2016-12-09,KRW,2016-12-21,2017-03-15,0.1915986194631216,1.825179968307097,1169.5640504084959,1.6335813488439754,84,12,0.5985064427288364,Dec16-Mar17,Dec-Mar
2016-12-12,KRW,2016-12-21,2017-03-15,0.12266167713773041,1.5604577984068362,1171.8152052678201,1.4377961212691057,84,9,0.5257943744859185,Dec16-Mar17,Dec-Mar
2016-12-13,KRW,2016-12-21,2017-03-15,0.0949423869540122,1.3862498883869006,1177.6497536630418,1.2913075014328883,84,8,0.4698959821005021,Dec16-Mar17,Dec-Mar
2016-12-14,KRW,2016-12-21,2017-03-15,0.12101274345668298,1.8674536989181068,1177.1521359249107,1.7464409554614237,84,7,0.6357697837960126,Dec16-Mar17,Dec-Mar
2016-12-15,KRW,2016-12-21,2017-03-15,0.11222804107857874,1.7347635108291632,1167.326216418317,1.6225354697505845,84,6,0.5956394082095188,Dec16-Mar17,Dec-Mar
2016-12-16,KRW,2016-12-21,2017-03-15,0.1324228421527036,1.9739844443117431,1161.2903763380452,1.8415616021590395,84,5,0.6795464039424104,Dec16-Mar17,Dec-Mar
2016-12-19,KRW,2016-12-21,2017-03-15,0.13392646712930736,1.9362943133671418,1163.6480116854648,1.8023678462378343,84,2,0.6637354794314376,Dec16-Mar17,Dec-Mar
2016-12-20,KRW,2016-12-21,2017-03-15,0.13434756156171399,1.922581839957245,1164.8743696885856,1.788234278395531,84,1,0.6578372401550173,Dec16-Mar17,Dec-Mar
2016-12-21,KRW,2017-03-15,2017-06-21,1.929284766256657,3.841394054758965,1161.3357901615732,1.912109288502308,98,84,0.6038241058506083,Mar17-Jun17,Mar-Jun
2016-12-22,KRW,2017-03-15,2017-06-21,1.700308568849756,3.3627572193777584,1169.2653776919108,1.6624486505280025,98,83,0.5215314417905862,Mar17-Jun17,Mar-Jun
2016-12-23,KRW,2017-03-15,2017-06-21,1.600949003068781,3.1653839484184694,1167.728031921065,1.5644349453496884,98,82,0.4914702341794916,Mar17-Jun17,Mar-Jun
2016-12-26,KRW,2017-03-15,2017-06-21,1.730110056574169,3.5141867470956125,1167.70314257447,1.7840766905214436,98,79,0.5604211350491989,Mar17-Jun17,Mar-Jun
2016-12-27,KRW,2017-03-15,2017-06-21,1.5446528962532515,3.1187189512810307,1167.2992465572174,1.5740660550277792,98,78,0.49470108627441267,Mar17-Jun17,Mar-Jun
2016-12-28,KRW,2017-03-15,2017-06-21,1.5022490803316386,3.0418171576435853,1170.353792631866,1.5395680773119467,98,77,0.4826152702261399,Mar17-Jun17,Mar-Jun
2016-12-29,KRW,2017-03-15,2017-06-21,1.5702306775132613,3.217981122510454,1169.5335745515508,1.647750444997193,98,76,0.5168594612475785,Mar17-Jun17,Mar-Jun
2016-12-30,KRW,2017-03-15,2017-06-21,1.3791941780240642,2.7997204106686966,1168.227020326974,1.4205262326446324,98,75,0.4461552585313066,Mar17-Jun17,Mar-Jun
2017-01-02,KRW,2017-03-15,2017-06-21,0.9529178126986302,2.2499448355384324,1174.4581611885199,1.2970270228398022,98,72,0.40535512627133075,Mar17-Jun17,Mar-Jun
2017-01-03,KRW,2017-03-15,2017-06-21,0.8223768970352464,1.9574886704078402,1172.5906385291423,1.1351117733725937,98,71,0.35535640872800095,Mar17-Jun17,Mar-Jun
2017-01-04,KRW,2017-03-15,2017-06-21,0.7441035849157105,1.785848603797705,1175.6115872434389,1.0417450188819946,98,70,0.32531133793499223,Mar17-Jun17,Mar-Jun
2017-01-05,KRW,2017-03-15,2017-06-21,0.9984884947148742,2.4166315741649855,1175.7687322347927,1.4181430794501113,98,69,0.44269632073773096,Mar17-Jun17,Mar-Jun
2017-01-06,KRW,2017-03-15,2017-06-21,1.237898313962502,3.021928237026108,1185.3274135908496,1.784029923063606,98,68,0.5523150932748135,Mar17-Jun17,Mar-Jun
2017-01-09,KRW,2017-03-15,2017-06-21,0.927435203684392,2.3257221261623986,1184.0438604979488,1.3982869224780066,98,65,0.4334758338580853,Mar17-Jun17,Mar-Jun
2017-01-10,KRW,2017-03-15,2017-06-21,0.7701954708729393,1.9495572856471273,1177.951849540038,1.179361814774188,98,64,0.367546322052542,Mar17-Jun17,Mar-Jun
2017-01-11,KRW,2017-03-15,2017-06-21,1.0240670550814377,2.617060251874785,1178.504895130992,1.5929931967933473,98,63,0.49611429061286244,Mar17-Jun17,Mar-Jun
2017-01-12,KRW,2017-03-15,2017-06-21,0.8313358006824154,2.1453827114384914,1183.2172899314555,1.314046910756076,98,62,0.40767845136021763,Mar17-Jun17,Mar-Jun
2017-01-13,KRW,2017-03-15,2017-06-21,0.7326773704907592,1.9097656050496838,1172.7517420988363,1.1770882345589246,98,61,0.36847507513514605,Mar17-Jun17,Mar-Jun
2017-01-16,KRW,2017-03-15,2017-06-21,0.6170907869693631,1.659761427021046,1166.6276208563131,1.0426706400516828,98,58,0.328141874581613,Mar17-Jun17,Mar-Jun
2017-01-17,KRW,2017-03-15,2017-06-21,0.5076203568473681,1.3803711458130186,1167.6678507834276,0.8727507889656505,98,57,0.2744470660110036,Mar17-Jun17,Mar-Jun
2017-01-18,KRW,2017-03-15,2017-06-21,0.2274780200762328,0.6255645552096403,1161.3051279101278,0.39808653513340747,98,56,0.12589906585699068,Mar17-Jun17,Mar-Jun
2017-01-19,KRW,2017-03-15,2017-06-21,0.1023126705511325,0.28461524716951403,1160.9738534130004,0.18230257661838153,98,55,0.057677778088892385,Mar17-Jun17,Mar-Jun
2017-01-20,KRW,2017-03-15,2017-06-21,-0.03602065444816365,-0.1013914717800162,1164.5320420076043,-0.06537081733185254,98,54,-0.020621598693179644,Mar17-Jun17,Mar-Jun
2017-01-23,KRW,2017-03-15,2017-06-21,-0.13288689641895565,-0.3882381875769489,1167.2027182368502,-0.25535129115799327,98,51,-0.0803743808641813,Mar17-Jun17,Mar-Jun
2017-01-24,KRW,2017-03-15,2017-06-21,-0.08338686702287595,-0.24682512638771278,1161.2788401551456,-0.16343825936483683,98,50,-0.051704081415773706,Mar17-Jun17,Mar-Jun
2017-01-25,KRW,2017-03-15,2017-06-21,-0.07059563174716937,-0.21178689524150812,1159.4327166591895,-0.14119126349433875,98,49,-0.04473682336670688,Mar17-Jun17,Mar-Jun
2017-01-26,KRW,2017-03-15,2017-06-21,-0.21687587306920286,-0.6596641139188254,1156.624185556107,-0.44278824084962254,98,48,-0.14065710536405968,Mar17-Jun17,Mar-Jun
2017-01-27,KRW,2017-03-15,2017-06-21,-0.2922134664675853,-0.9015096305914865,1155.689364320472,-0.6092961641239012,98,47,-0.19371960588030435,Mar17-Jun17,Mar-Jun
2017-01-30,KRW,2017-03-15,2017-06-21,-0.22349619038354146,-0.7212831598741565,1158.5896466352804,-0.497786969490615,98,44,-0.1578607242058444,Mar17-Jun17,Mar-Jun
2017-01-31,KRW,2017-03-15,2017-06-21,-0.21376746442421624,-0.700958429856151,1159.9225333241834,-0.48719096543193474,98,43,-0.1543215978176064,Mar17-Jun17,Mar-Jun
2017-02-01,KRW,2017-03-15,2017-06-21,-0.5089361332479012,-1.696453777493004,1156.884583604627,-1.1875176442451028,98,42,-0.377239846160025,Mar17-Jun17,Mar-Jun
2017-02-02,KRW,2017-03-15,2017-06-21,-0.4225980115140384,-1.4327103317183254,1161.6796174478545,-1.010112320204287,98,41,-0.3195344892955021,Mar17-Jun17,Mar-Jun
2017-02-03,KRW,2017-03-15,2017-06-21,-0.36628715527359074,-1.263690685693888,1166.596576600427,-0.8974035304202974,98,40,-0.28267010617868904,Mar17-Jun17,Mar-Jun
2017-02-06,KRW,2017-03-15,2017-06-21,-0.38282161401927717,-1.3967815646649302,1173.3723341289149,-1.0139599506456531,98,37,-0.31754340506592926,Mar17-Jun17,Mar-Jun
2017-02-07,KRW,2017-03-15,2017-06-21,-0.3112179448117578,-1.158422350132654,1174.9438150374222,-0.8472044053208962,98,36,-0.26494918120109906,Mar17-Jun17,Mar-Jun
2017-02-08,KRW,2017-03-15,2017-06-21,-0.24565262643983413,-0.9334799804713696,1170.1864543523473,-0.6878273540315355,98,35,-0.21596928027202622,Mar17-Jun17,Mar-Jun
2017-02-09,KRW,2017-03-15,2017-06-21,-0.11359904817540264,-0.441031598798622,1163.6494793318261,-0.3274325506232194,98,34,-0.10337570775863253,Mar17-Jun17,Mar-Jun
2017-02-10,KRW,2017-03-15,2017-06-21,-0.10992606920373657,-0.43637318380877244,1173.340659512582,-0.32644711460503584,98,33,-0.10221292777621023,Mar17-Jun17,Mar-Jun
2017-02-13,KRW,2017-03-15,2017-06-21,-0.10184172635985017,-0.43452469913536074,1176.1592402936244,-0.33268297277551057,98,30,-0.10391505702078242,Mar17-Jun17,Mar-Jun
2017-02-14,KRW,2017-03-15,2017-06-21,-0.19108439569595964,-0.836817870806444,1180.1948013482006,-0.6457334751104844,98,29,-0.20102327809556897,Mar17-Jun17,Mar-Jun
2017-02-15,KRW,2017-03-15,2017-06-21,-0.18738381655152223,-0.84322717448185,1170.4249381837496,-0.6558433579303278,98,28,-0.20587448159807026,Mar17-Jun17,Mar-Jun
2017-02-16,KRW,2017-03-15,2017-06-21,-0.19494475554080246,-0.9025220163926039,1174.6224419628584,-0.7075772608518014,98,27,-0.22132174301023833,Mar17-Jun17,Mar-Jun
2017-02-17,KRW,2017-03-15,2017-06-21,-0.17979543661147174,-0.8574859284547115,1168.9213474337273,-0.6776904918432398,98,26,-0.21300477183382663,Mar17-Jun17,Mar-Jun
2017-02-20,KRW,2017-03-15,2017-06-21,-0.18377369076411362,-0.9668094166285978,1173.4016682228148,-0.7830357258644841,98,23,-0.2451767725234908,Mar17-Jun17,Mar-Jun
2017-02-21,KRW,2017-03-15,2017-06-21,-0.17724351325098786,-0.9667827995508429,1184.5752363049307,-0.789539286299855,98,22,-0.2448795435575204,Mar17-Jun17,Mar-Jun
2017-02-22,KRW,2017-03-15,2017-06-21,-0.16664662738622493,-0.9443308885219414,1182.0334075247592,-0.7776842611357164,98,21,-0.2417192378312238,Mar17-Jun17,Mar-Jun
2017-02-23,KRW,2017-03-15,2017-06-21,-0.18398020737550444,-1.085483223515476,1183.332405873197,-0.9015030161399716,98,20,-0.2799009541761708,Mar17-Jun17,Mar-Jun
2017-02-24,KRW,2017-03-15,2017-06-21,-0.2402522284887553,-1.4794479333254933,1179.5888013308777,-1.239195704836738,98,19,-0.38598830605421297,Mar17-Jun17,Mar-Jun
2017-02-27,KRW,2017-03-15,2017-06-21,-0.25886110519221905,-1.8443853744945606,1182.6802540496135,-1.5855242693023417,98,16,-0.49258030187709123,Mar17-Jun17,Mar-Jun
2017-02-28,KRW,2017-03-15,2017-06-21,-0.28157802428891626,-2.121221116309836,1187.8449042882673,-1.8396430920209195,98,15,-0.569053660843067,Mar17-Jun17,Mar-Jun
2017-03-01,KRW,2017-03-15,2017-06-21,-0.25095822598183815,-2.007665807854705,1187.8666282922402,-1.756707581872867,98,14,-0.5433754107410252,Mar17-Jun17,Mar-Jun
2017-03-02,KRW,2017-03-15,2017-06-21,-0.21133734629562023,-1.8044958029856804,1188.4658163297602,-1.59315845669006,98,13,-0.49252234466655015,Mar17-Jun17,Mar-Jun
2017-03-03,KRW,2017-03-15,2017-06-21,-0.23650113565388395,-2.1679270768272696,1181.7332047733994,-1.9314259411733856,98,12,-0.6005123880389114,Mar17-Jun17,Mar-Jun
2017-03-06,KRW,2017-03-15,2017-06-21,-0.16582802929886623,-1.9715110149976318,1167.881636752414,-1.8056829856987655,98,9,-0.5680424228569433,Mar17-Jun17,Mar-Jun
2017-03-07,KRW,2017-03-15,2017-06-21,-0.12728547537154936,-1.686532548673029,1170.0144385044027,-1.5592470733014796,98,8,-0.4896067434273351,Mar17-Jun17,Mar-Jun
2017-03-08,KRW,2017-03-15,2017-06-21,-0.1088565427767435,-1.6328481416511524,1180.245733358564,-1.5239915988744088,98,7,-0.4743802685640065,Mar17-Jun17,Mar-Jun
2017-03-09,KRW,2017-03-15,2017-06-21,-0.09658982536765426,-1.4350488340337204,1185.1478563542435,-1.3384590086660662,98,6,-0.41490088521670754,Mar17-Jun17,Mar-Jun
2017-03-10,KRW,2017-03-15,2017-06-21,-0.06662763864878078,-0.9803781115463459,1187.2561692810038,-0.9137504728975652,98,5,-0.2827378672484239,Mar17-Jun17,Mar-Jun
2017-03-13,KRW,2017-03-15,2017-06-21,-0.047142708989646405,-0.673467271280663,1193.215409877395,-0.6263245622910165,98,2,-0.19282981031968416,Mar17-Jun17,Mar-Jun
2017-03-14,KRW,2017-03-15,2017-06-21,-0.03866154622936745,-0.546784725243911,1198.2700202781061,-0.5081231790145435,98,1,-0.1557775073834106,Mar17-Jun17,Mar-Jun
2017-03-15,KRW,2017-06-21,2017-09-20,-0.9128214250177279,-1.7604413196770468,1197.1072260268277,-0.8476198946593189,91,98,-0.2803241302910365,Jun17-Sep17,Jun-Sep
2017-03-16,KRW,2017-06-21,2017-09-20,-1.3558490879988256,-2.6278312221008164,1188.477559255558,-1.2719821341019908,91,97,-0.42388385206938795,Jun17-Sep17,Jun-Sep
2017-03-17,KRW,2017-06-21,2017-09-20,-0.9328059491178834,-1.8170282550525438,1188.4558965982962,-0.8842223059346604,91,96,-0.29456457198483943,Jun17-Sep17,Jun-Sep
2017-03-20,KRW,2017-06-21,2017-09-20,-1.0773418807183424,-2.1315151188405914,1193.8373950628336,-1.054173238122249,91,93,-0.349639112759522,Jun17-Sep17,Jun-Sep
2017-03-21,KRW,2017-06-21,2017-09-20,-1.2163446182656634,-2.4194680993762656,1197.2989495647982,-1.2031234811106022,91,92,-0.3979331658313815,Jun17-Sep17,Jun-Sep
2017-03-22,KRW,2017-06-21,2017-09-20,-1.3689776306347665,-2.737955261269533,1198.0217375522648,-1.3689776306347665,91,91,-0.45257370082749565,Jun17-Sep17,Jun-Sep
2017-03-23,KRW,2017-06-21,2017-09-20,-1.6331864542069965,-3.2845194245718488,1212.377345993067,-1.6513329703648523,91,90,-0.5395645120697355,Jun17-Sep17,Jun-Sep
2017-03-24,KRW,2017-06-21,2017-09-20,-1.41793441101478,-2.867732516659106,1207.467174009443,-1.4497981056443259,91,89,-0.4755581152911849,Jun17-Sep17,Jun-Sep
