_dtn,Sep17-Dec17,Sep18-Dec18,Sep19-Dec19,Sep20-Dec20,Sep21-Dec21,Sep22-Dec22,Sep23-Dec23,Sep24-Dec24,Sep25-Dec25,Sep26-Dec26
76,-0.7630012600665044,-1.0000462857307348,1.6082254623024523,-0.18171142650997874,-2.0928805217940374,1.1897919554396421,-1.2067667323855353,-0.5867806487084213,-0.9194621785002676,0.1158590333762306
75,-0.7910449201219758,-1.2054946864489975,1.3812400096163993,0.03228388435308005,-1.8467128340242194,0.7926019286318727,-1.402851329795043,-0.6192108318802942,-1.0625475427467876,0.11167081065631956
72,-0.8078099450016658,-1.0527026508710513,1.0082398025147095,0.009559206671850506,-1.9383319661920733,1.1334957620812958,-1.556649712770243,-0.4951810837066368,-1.2720365875678292,-0.36530844075939917
71,-0.8845981826774509,-1.0612505685286449,0.9777178423546458,0.25228896045980165,-1.9194929913956575,0.7033642116174574,-1.230254573794515,-0.6594658896040708,-1.2605224302609157,-0.31577073296529146
70,-0.4747909487298636,-1.0367028549482615,0.8517338027167636,0.24089800816297835,-1.8523787922534134,0.544269206946821,-1.308053225429136,-0.5041151460523077,-1.092981061752294,-0.7547854876420237
69,-0.5174841728717423,-1.1650237612187542,0.6563351254322249,0.4758921252997754,-1.6500489187710838,0.9709239401436515,-1.3985240774998675,-0.14623138180620776,-1.2339292306069998,-0.48831210356622146
68,-0.37823321686756506,-1.231517993065459,0.5333405744978732,0.330239511588846,-1.7372235834807301,0.5725949882731425,-1.4587157254509777,-0.203278109653092,-1.4485392693085517,-0.6853183720044669
65,-0.621320476421849,-1.1661583129173616,0.4767767730017516,0.3014301172596273,-1.3705993486472017,0.26244347888009467,-1.4249220170463175,-0.5477229531883894,-1.5034313147387186,-0.614953884871104
64,-0.7235972195921305,-1.0007911660195583,0.3472698323343413,0.2941745608105283,-1.2461356929265681,0.627968606391747,-1.3434252698375113,-0.33093191880568495,-0.9321800599347807,-0.8068411144264929
63,-0.6478556275224281,-0.8476789110350886,0.09461116152039528,0.13527837849946256,-1.0125201330363187,0.9616425118479037,-1.3485670330288555,-0.6473759472774403,-0.7651950470310612,-0.8491226104823002
62,-0.5622967862052151,-1.177975978952052,0.06659185240080401,0.29166328686159104,-1.0528756724786577,0.9480744162524024,-1.3180919391959927,-0.41595905896291496,-0.865576064022563,-1.2049194146787274
61,-0.4041232576005993,-0.8790956663420026,-0.2118389761778383,0.6960837221610342,-0.9384420319519386,0.9324540159695365,-1.1440048911412746,-0.3418369661690357,-0.7067412789864811,-1.393621868710793
58,-0.6617109834919437,-0.8797056574266062,-0.4321265936314571,0.8453512999868812,-0.6774341189953166,0.5868913781152338,-1.3074758538248348,0.06366552543247384,-0.8561420810020715,-1.2183051141611991
57,-0.952887979053,-0.9352556407551251,-0.7432058843057381,1.0023166105184593,-0.8232578396515158,1.1332489495894784,-1.6682973870968092,-0.12393365023428293,-0.6119769169191283,-1.2398094364738796
56,-0.9438957421676761,-0.7117849929575366,-0.9469659639167842,0.7563454722283091,-0.9425740917545351,1.2092006162137983,-1.3340470397044968,-0.27503262996262556,-0.7872194064387078,-1.0025887111135154
55,-1.2581108766590008,-0.7700041504355208,-1.1020499702111044,1.028742079061863,-0.8301753453483576,1.214785863610276,-1.3280244791245357,0.09300299589219652,-0.6305370316969752,-1.4279601379490794
54,-1.3297901793552045,-0.456308209870949,-1.3394168774665476,0.9187047575162862,-0.6605421343025797,1.1841355824977935,-1.2879531872746526,0.486837822052796,-0.8972562558709932,-1.0668753720878117
51,-1.3138636324492567,-0.7702438866244461,-1.5672782788932027,1.0660008421234641,-1.3131081667387083,1.2998436910460787,-1.287840703560071,0.3599792693242958,-0.873636432160765,-1.4587733531589413
50,-1.1231036553795035,-0.6046514428479366,-1.5120868892185966,1.1630673927167794,-1.3994767201441487,1.7267289626182327,-1.1456767618405075,0.5754143596280317,-0.49440948309428845,-1.581310746191488
49,-0.9804022721693142,-0.7099092179100832,-1.2430435627548264,1.5072788429236477,-1.1265403786392874,1.9601708110606526,-0.8816631902022121,0.3321279045141088,-0.43709931512998734,-1.6062222722904047
48,-0.9806711873201202,-0.6526123236370034,-1.1355026095237326,1.580509440178043,-1.4674973803435452,1.8959164159253006,-0.9925373810528011,0.4111540956735258,-0.5004809192085085,-1.2701668341610999
47,-0.9492864021972021,-0.9125835498686721,-0.826453674826102,1.2445413816585038,-1.2438715208373632,1.7969849436960832,-1.1037003387730726,0.5475213735507669,-0.5337374851904877,-2.066620321948364
44,-0.8109676828442132,-0.8917316879531763,-1.6263110580058753,1.3148225668255096,-0.9105427091105285,1.6974570130312374,-1.288244061222315,0.27060854742593143,-0.6626599544991363,-1.9153861155781575
43,-1.1773992075870234,-0.9410023088638557,-1.941226062624983,1.3482677995770054,-1.004445137735385,1.7388886345854548,-1.2737399884684766,0.33797269021102627,-0.6679736743762403,-1.787690767330397
42,-0.6431916906593202,-1.0448276349499506,-1.9727409378573957,1.2520432986769539,-0.7737003989913895,1.5215633930310224,-1.8363282999300428,0.2454814730667616,-0.5552711600373426,-1.6821473639444204
41,-0.5097010461501736,-1.3128041344808188,-1.688811432116929,1.071586229968851,-0.45426055625663064,1.6058526123957209,-1.4670903141004417,-0.2770306330648893,-0.5137373069761249,-2.093397506297156
40,-0.3166718695026316,-1.372189945700039,-1.756275173492546,1.2196189615025066,-0.524636613006686,1.6012827004668053,-1.3829432556694359,-0.08165216070462744,-0.31634169663501166,-1.9397160288583521
37,-0.4486347023633175,-0.9627077430098074,-1.7237615903355894,0.850095479787678,-0.8191140191304158,1.7827421956677472,-1.4119550923840938,-0.2953946221608672,-0.31800429012811593,-2.0003314896360513
36,-0.8793361628583529,-1.0668303005215913,-1.3558587395020911,0.8720402025933413,-0.6692231656526557,1.9227089854912098,-1.5644572394397742,-0.29467177262083366,-0.17056193900872207,-1.7785338328806097
35,-0.81505133464826,-1.0712958161932449,-1.265905952882421,0.6755448725764203,-0.5862743858866222,2.2947821104745483,-1.6849878303957193,-0.2039701725631473,0.07214196016952834,-1.5645265717563879
34,-1.1506432495376027,-0.7434104111998887,-1.2399375893410585,0.7628290438351192,-0.7778399147888329,2.039478285228165,-1.9177101056234729,-0.018917700031502616,0.07412892944314664,-1.5102217760854861
33,-1.0476863744497908,-0.5250675660430737,-1.4076906578455521,0.4680275299266742,-0.687482134838477,2.03989252229045,-1.7733633665582325,-0.0242127882456038,-0.44131036326075246,-1.5174918507481092
30,-1.2353880222973257,-0.6073747242017273,-1.4789211568364389,0.47663290044291917,-0.16821822879630233,1.980832153753129,-2.217590784039095,-0.35452435342453636,-0.40129049066638944,-1.1426353843454606
29,-1.221084290108176,-0.8865641881302704,-1.372539531231293,0.6540608939184608,-0.2712316063926141,1.9129909972018773,-2.1750441345362277,-0.4815331749633427,0.02949195902897639,-1.378971943165534
28,-1.4166905193114996,-0.9403845363144994,-1.4099207307016768,0.7497015786864857,-0.20396212839451788,2.004333629548921,-2.06217365315281,-0.35849888629374194,0.15293028930125274,-1.5685785622041912
27,-1.4899407001564173,-0.8758035495718137,-1.2145192843159842,0.6333806070016411,-0.19870437131170293,2.219482102970844,-2.029633691788149,-0.4551536402283678,0.3824062845801417,-1.287835596356387
26,-1.3473905810599542,-1.2940460911221474,-1.1109301916926668,0.8364374425585209,-0.4622531422232319,2.2259680465001224,-2.054673694166922,-0.511127085011656,0.8303990705834394,-2.003383094267685
23,-1.3821511815235215,-0.9645112115778236,-0.9549200207694764,0.7142664967009799,-0.4286794692535687,2.147912918369204,-2.0449003118107427,-0.23460567228781715,1.1709252316634586,-1.6795774856246066
22,-1.2954955037735307,-1.172419178601021,-0.9146921050855585,0.8972250491931643,0.04990034297418333,2.255502207432902,-2.059114963886037,-0.34963613408124994,1.4936871316387816,-1.6650516061210645
21,-1.3527906146386486,-1.117262791312679,-0.9243707851316554,1.2902531746957502,0.1969531241260607,2.3127387474415855,-1.9712406686401553,-0.32494986695880357,1.1002550704737524,-1.8621694548210626
20,-0.9927733846964897,-0.941689698989471,-1.1276941280039194,1.846662305880344,0.7025793985306956,2.4953294899163327,-1.9938914589933212,-0.18146059635533396,0.7514238558720261,-1.8506523206837113
19,-0.6380111826553065,-1.1811910828844696,-0.9747178196327164,1.5652489824969793,0.5979937454851441,2.4061976131615346,-1.9876378190418449,-0.08539266955172176,1.1618883591471802,-1.652854330092644
16,-0.846806023933286,-1.128725940332551,-0.7661170415872585,1.3147203959223108,0.4719929841794439,2.4022872353142137,-2.075828855489984,-0.05930272372604284,0.9761263694679516,
15,-0.607142664004733,-1.3932222324455892,-0.7355695560210891,1.489294794965296,0.4458847250554161,2.6262616248242097,-1.8200769346551937,-0.24023881101161715,0.8914850942246999,
14,-0.7112639096138187,-1.1229256022634986,-0.5871906904384652,1.512463343240717,1.0090396660918097,2.639443245718774,-1.6976998410820545,-0.36941168330656016,0.6150332143887649,
13,-0.777643504868228,-0.6786744635208564,-0.5964240871569242,1.750064679859781,1.1333137751647677,2.9771938639083775,-1.9112361904566404,-0.281653913532141,1.0519005569328197,
12,-0.7003423021069364,-0.6179186742277056,-0.6497874370698633,1.58245205383355,0.861688849838147,2.728394724626454,-1.9911140108029253,-0.3846545908153778,1.123900731304865,
9,-0.6999281405082862,-0.5906942969108733,-0.9049091241016711,1.4973626733313004,1.0616131782390092,2.6029786145348663,-1.7365819752361649,0.06640933942437544,1.3782802379481298,
8,-1.1624744889892797,-0.15398108117340925,-0.5826324655693287,1.3409366966589502,1.1917067069408485,2.2290337170052275,-1.414499223142417,0.12865077391993696,1.0673791863751818,
7,-1.4031515133211998,-0.2868915093446316,-0.6664711187074213,1.5860614738758878,0.9136805834574524,2.113746376587783,-1.3136036224376662,0.056114803058102236,0.80414542295504,
6,-1.4970043168792222,-0.6312428108139203,-0.7684295009413287,1.527007118034966,0.4891067611273554,1.8057501848788924,-1.5053137606328175,-0.058924144662920064,0.6828355062435487,
5,-1.5049110229882712,-0.7015023887212577,-0.9298666479321573,1.767671049143571,-0.01854946727267892,1.9839526671100425,-1.4809947103534942,-0.05421849609370044,0.9230223998889437,
2,-1.670779631408328,-0.6746755037067462,-1.5247978574945837,1.6391775818679402,-0.5611295832509242,2.0265964304368884,-1.280584542100003,-0.2394974381167092,0.8035229745107344,
1,-1.4897557061410618,-0.7247529692329777,-1.2396037501449744,1.3736152047533796,-0.5606962267686644,1.6797330316994346,-1.5319811769654126,-0.379069994674023,0.7808646274796294,
