obs_date,ccy,slot,near_date,far_date,near_pts,far_pts,spot,imm_spread_pts,leg_days,days_to_near,ann_pct,pair,quarter_pair
2016-09-29,IDR,0,2016-12-21,2017-03-15,109.36871582607192,223.18081859729296,14065.612081878122,113.81210277122103,84,83,3.441035735390959,Dec16-Mar17,Dec-Mar
2016-09-30,IDR,0,2016-12-21,2017-03-15,112.08975178315782,230.0436351263035,14086.05828764758,117.95388334314569,84,82,3.5604407102622915,Dec16-Mar17,Dec-Mar
2016-10-03,IDR,0,2016-12-21,2017-03-15,111.25492214671277,228.8016208934693,14176.019520505562,117.54669874675653,84,79,3.5260158827326658,Dec16-Mar17,Dec-Mar
2016-10-04,IDR,0,2016-12-21,2017-03-15,105.5206848202833,218.60300937756813,14124.850902905835,113.08232455728484,84,78,3.4056632381612877,Dec16-Mar17,Dec-Mar
2016-10-05,IDR,0,2016-12-21,2017-03-15,102.13571929095787,213.19434473698664,14152.801684185086,111.05862544602877,84,77,3.3389521409597895,Dec16-Mar17,Dec-Mar
2016-10-06,IDR,0,2016-12-21,2017-03-15,100.53480106783667,211.48729884291328,14100.141141513486,110.95249777507661,84,76,3.3485075405776312,Dec16-Mar17,Dec-Mar
2016-10-07,IDR,0,2016-12-21,2017-03-15,98.64668890262678,209.16455265925185,14163.265835051421,110.51786375662508,84,75,3.3210692235901957,Dec16-Mar17,Dec-Mar
2016-10-10,IDR,0,2016-12-21,2017-03-15,98.74508903016257,214.59649868809382,14203.586200559062,115.85140965793124,84,72,3.4715042697447567,Dec16-Mar17,Dec-Mar
2016-10-11,IDR,0,2016-12-21,2017-03-15,101.1513218208616,221.68417052517378,14226.492038381977,120.53284870431219,84,71,3.605403474968881,Dec16-Mar17,Dec-Mar
2016-10-12,IDR,0,2016-12-21,2017-03-15,100.01049413356932,221.10185359615647,14277.791942257882,121.09135946258715,84,70,3.609473502096775,Dec16-Mar17,Dec-Mar
2016-10-13,IDR,0,2016-12-21,2017-03-15,97.58495244868342,217.6794004387687,14262.910472310332,120.09444799008529,84,69,3.584071970794974,Dec16-Mar17,Dec-Mar
2016-10-14,IDR,0,2016-12-21,2017-03-15,98.14882262770539,220.91454329393991,14325.478604358912,122.76572066623453,84,68,3.6477564712388757,Dec16-Mar17,Dec-Mar
2016-10-17,IDR,0,2016-12-21,2017-03-15,91.6388347478296,212.28134709387624,14367.547855370402,120.64251234604663,84,65,3.575853536625769,Dec16-Mar17,Dec-Mar
2016-10-18,IDR,0,2016-12-21,2017-03-15,93.20051522242613,217.97983520762517,14362.792716671576,124.77931998519904,84,64,3.6992858646504514,Dec16-Mar17,Dec-Mar
2016-10-19,IDR,0,2016-12-21,2017-03-15,91.99139634411576,217.33201825754796,14310.498014704306,125.3406219134322,84,63,3.7297308720993474,Dec16-Mar17,Dec-Mar
2016-10-20,IDR,0,2016-12-21,2017-03-15,89.56508967407507,213.8462170313639,14331.924782086448,124.28112735728882,84,62,3.693331324960937,Dec16-Mar17,Dec-Mar
2016-10-21,IDR,0,2016-12-21,2017-03-15,88.21728235718433,212.89861419141127,14408.079630813403,124.68133183422694,84,61,3.686103894011409,Dec16-Mar17,Dec-Mar
2016-10-24,IDR,0,2016-12-21,2017-03-15,82.57698286145343,205.37706442052658,14426.237332563664,122.80008155907315,84,58,3.627354051013506,Dec16-Mar17,Dec-Mar
2016-10-25,IDR,0,2016-12-21,2017-03-15,82.30809065007435,206.8136813822125,14442.557141496936,124.50559073213816,84,57,3.673668432193411,Dec16-Mar17,Dec-Mar
2016-10-26,IDR,0,2016-12-21,2017-03-15,79.56470427408192,202.132436712685,14493.042123660838,122.56773243860309,84,56,3.6046418330093797,Dec16-Mar17,Dec-Mar
2016-10-27,IDR,0,2016-12-21,2017-03-15,78.48667851304938,201.57203575439786,14466.571623655984,123.08535724134848,84,55,3.6267209311414534,Dec16-Mar17,Dec-Mar
2016-10-28,IDR,0,2016-12-21,2017-03-15,76.8627668011107,199.6367093110964,14443.373687160705,122.77394250998572,84,54,3.6237291382741024,Dec16-Mar17,Dec-Mar
2016-10-31,IDR,0,2016-12-21,2017-03-15,77.05094004705693,207.18007993817918,14497.691514216522,130.12913989112224,84,51,3.8264574181615183,Dec16-Mar17,Dec-Mar
2016-11-01,IDR,0,2016-12-21,2017-03-15,79.78835535309989,211.48377573261808,14499.460956181447,131.6954203795182,84,50,3.871316913670724,Dec16-Mar17,Dec-Mar
2016-11-02,IDR,0,2016-12-21,2017-03-15,80.35045373001229,215.94809334826047,14552.530950146893,135.5976396182482,84,49,3.971417010644946,Dec16-Mar17,Dec-Mar
2016-11-03,IDR,0,2016-12-21,2017-03-15,80.36014846981749,219.0466881122108,14656.700815152471,138.6865396423933,84,48,4.033171102765084,Dec16-Mar17,Dec-Mar
2016-11-04,IDR,0,2016-12-21,2017-03-15,81.07757716891437,224.2637564429029,14632.292020042829,143.1861792739885,84,47,4.170730912296694,Dec16-Mar17,Dec-Mar
2016-11-07,IDR,0,2016-12-21,2017-03-15,75.25391296457892,217.9038458119255,14579.589490473381,142.64993284734658,84,44,4.171705136860287,Dec16-Mar17,Dec-Mar
2016-11-08,IDR,0,2016-12-21,2017-03-15,74.6270950875936,219.63745440806633,14577.546706183133,145.01035932047273,84,43,4.24150693914384,Dec16-Mar17,Dec-Mar
2016-11-09,IDR,0,2016-12-21,2017-03-15,73.84895517364697,221.02450169949594,14573.950618314957,147.17554652584897,84,42,4.306123517659609,Dec16-Mar17,Dec-Mar
2016-11-10,IDR,0,2016-12-21,2017-03-15,72.62859101070677,221.16281248875822,14618.747305257944,148.53422147805145,84,41,4.332985823796217,Dec16-Mar17,Dec-Mar
2016-11-11,IDR,0,2016-12-21,2017-03-15,70.85538659186986,219.65169843479654,14606.042085847104,148.79631184292668,84,40,4.344913361453484,Dec16-Mar17,Dec-Mar
2016-11-14,IDR,0,2016-12-21,2017-03-15,68.15259706498607,223.72262834633383,14541.946837232124,155.57003128134778,84,37,4.5634782192265355,Dec16-Mar17,Dec-Mar
2016-11-15,IDR,0,2016-12-21,2017-03-15,68.74655122277764,230.3063004085945,14598.417127938777,161.55974918581686,84,36,4.720741789128592,Dec16-Mar17,Dec-Mar
2016-11-16,IDR,0,2016-12-21,2017-03-15,66.1878001723977,226.50423647503692,14604.811892814983,160.3164363026392,84,35,4.683187619623798,Dec16-Mar17,Dec-Mar
2016-11-17,IDR,0,2016-12-21,2017-03-15,59.75759355197978,209.17557987405922,14518.948253477216,149.41798632207946,84,34,4.3924529738261775,Dec16-Mar17,Dec-Mar
2016-11-18,IDR,0,2016-12-21,2017-03-15,60.44018507031774,216.41787717332383,14591.096640186264,155.9776921030061,84,33,4.562496284664589,Dec16-Mar17,Dec-Mar
2016-11-21,IDR,0,2016-12-21,2017-03-15,52.20848540109381,201.628595924251,14563.581300425376,149.42011052315718,84,30,4.381370501531835,Dec16-Mar17,Dec-Mar
2016-11-22,IDR,0,2016-12-21,2017-03-15,52.10002805639444,206.23984582601295,14532.262538555513,154.1398177696185,84,29,4.529503541861768,Dec16-Mar17,Dec-Mar
2016-11-23,IDR,0,2016-12-21,2017-03-15,49.41512488002235,200.90487837647777,14599.704853747846,151.48975349645542,84,28,4.4319508724503445,Dec16-Mar17,Dec-Mar
2016-11-24,IDR,0,2016-12-21,2017-03-15,47.46716861373691,198.3973756956811,14645.571276432089,150.9302070819442,84,27,4.402382441563641,Dec16-Mar17,Dec-Mar
2016-11-25,IDR,0,2016-12-21,2017-03-15,46.698656858862876,200.83088219924306,14668.387391319637,154.1322253403802,84,26,4.489043950320396,Dec16-Mar17,Dec-Mar
2016-11-28,IDR,0,2016-12-21,2017-03-15,41.47635450846202,196.23255415125314,14748.028644792963,154.7561996427911,84,23,4.484537215027062,Dec16-Mar17,Dec-Mar
2016-11-29,IDR,0,2016-12-21,2017-03-15,40.625806397707755,199.01002377417456,14703.759178939825,158.3842173764668,84,22,4.60371527003007,Dec16-Mar17,Dec-Mar
2016-11-30,IDR,0,2016-12-21,2017-03-15,39.04999840195882,198.5336736061751,14776.567183714556,159.4836752042163,84,21,4.613385029858641,Dec16-Mar17,Dec-Mar
2016-12-01,IDR,0,2016-12-21,2017-03-15,37.58819638391969,198.74972782076725,14809.979809732064,161.16153143684755,84,20,4.651888291078844,Dec16-Mar17,Dec-Mar
2016-12-02,IDR,0,2016-12-21,2017-03-15,37.04322989519221,198.51437346236398,14904.881546121122,161.47114356717177,84,19,4.6313925219810335,Dec16-Mar17,Dec-Mar
2016-12-05,IDR,0,2016-12-21,2017-03-15,31.272202346377284,196.17714117373163,14932.316753971412,164.90493882735433,84,16,4.723034388209646,Dec16-Mar17,Dec-Mar
2016-12-06,IDR,0,2016-12-21,2017-03-15,29.56050818054834,197.05932225380928,15012.522859329325,167.49881407326095,84,15,4.772291462394821,Dec16-Mar17,Dec-Mar
2016-12-07,IDR,0,2016-12-21,2017-03-15,27.402306264777938,195.1641762119558,15066.145613296067,167.76186994717787,84,14,4.7634886539763395,Dec16-Mar17,Dec-Mar
2016-12-08,IDR,0,2016-12-21,2017-03-15,25.045209352467136,190.232930634389,15107.119981526874,165.18772128192185,84,13,4.678427495288145,Dec16-Mar17,Dec-Mar
2016-12-09,IDR,0,2016-12-21,2017-03-15,22.66161147906702,184.63601328533136,15044.04653757836,161.97440180626432,84,12,4.607350198022957,Dec16-Mar17,Dec-Mar
2016-12-12,IDR,0,2016-12-21,2017-03-15,17.013419469149362,179.16323488419206,15110.551663418933,162.1498154150427,84,9,4.593784766698995,Dec16-Mar17,Dec-Mar
2016-12-13,IDR,0,2016-12-21,2017-03-15,14.773687559544511,173.25175668669513,15094.573883699904,158.47806912715063,84,8,4.495175728981123,Dec16-Mar17,Dec-Mar
2016-12-14,IDR,0,2016-12-21,2017-03-15,13.133186951413563,174.09074793771737,15116.929062034802,160.9575609863038,84,7,4.559254992879807,Dec16-Mar17,Dec-Mar
2016-12-15,IDR,0,2016-12-21,2017-03-15,13.210447620719977,173.1869594062769,15022.562129447646,159.97651178555694,84,6,4.559882895434043,Dec16-Mar17,Dec-Mar
2016-12-16,IDR,0,2016-12-21,2017-03-15,13.330395277048044,172.82825859243374,15038.119600560336,159.4978633153857,84,5,4.541504450007767,Dec16-Mar17,Dec-Mar
2016-12-19,IDR,0,2016-12-21,2017-03-15,12.920841127102806,162.08239667188414,15032.854139366487,149.16155554478132,84,2,4.24879283590518,Dec16-Mar17,Dec-Mar
2016-12-20,IDR,0,2016-12-21,2017-03-15,12.49867675977448,155.09454105368718,14962.026082486876,142.5958642939127,84,1,4.081098682686627,Dec16-Mar17,Dec-Mar
2016-12-21,IDR,0,2017-03-15,2017-06-21,145.81002684957278,312.04044410435756,14970.654268907345,166.23041725478478,98,84,4.039584503041567,Mar17-Jun17,Mar-Jun
2016-12-22,IDR,0,2017-03-15,2017-06-21,146.3085786088381,315.13283810578326,14961.451473352978,168.82425949694516,98,83,4.104981460120018,Mar17-Jun17,Mar-Jun
2016-12-23,IDR,0,2017-03-15,2017-06-21,147.95098399153187,320.8032921183008,14937.57389273275,172.85230812676895,98,82,4.209118792321266,Mar17-Jun17,Mar-Jun
2016-12-26,IDR,0,2017-03-15,2017-06-21,141.06655574890428,311.9443042100901,14931.750074645464,170.8777484611858,98,79,4.164544646253375,Mar17-Jun17,Mar-Jun
2016-12-27,IDR,0,2017-03-15,2017-06-21,139.39645717226102,310.36496745376553,14937.658205704329,170.9685102815045,98,78,4.165585406648464,Mar17-Jun17,Mar-Jun
2016-12-28,IDR,0,2017-03-15,2017-06-21,135.30426901308343,303.29012126255765,14919.232962520167,167.98585224947422,98,77,4.099035900763743,Mar17-Jun17,Mar-Jun
2016-12-29,IDR,0,2017-03-15,2017-06-21,135.426836977942,305.77963760432453,14924.258092342712,170.35280062638253,98,76,4.1553711193584455,Mar17-Jun17,Mar-Jun
2016-12-30,IDR,0,2017-03-15,2017-06-21,133.99609139731763,304.74812309117493,14933.322546328927,170.7520316938573,98,75,4.162999246288153,Mar17-Jun17,Mar-Jun
2017-01-02,IDR,0,2017-03-15,2017-06-21,127.89482423384399,301.97389055213165,14950.158874460305,174.07906631828766,98,72,4.241091946930798,Mar17-Jun17,Mar-Jun
2017-01-03,IDR,0,2017-03-15,2017-06-21,120.72679336552457,287.3637757573754,14906.35091133425,166.6369823918508,98,71,4.0735521950013185,Mar17-Jun17,Mar-Jun
2017-01-04,IDR,0,2017-03-15,2017-06-21,119.37177733265679,286.49226559837626,14921.893879726846,167.12048826571947,98,70,4.081518216006439,Mar17-Jun17,Mar-Jun
2017-01-05,IDR,0,2017-03-15,2017-06-21,115.47251670862829,279.47696072957865,14813.519037690701,164.00444402095036,98,69,4.035539188105558,Mar17-Jun17,Mar-Jun
2017-01-06,IDR,0,2017-03-15,2017-06-21,115.25613891389284,281.3605744074443,14779.718369092448,166.10443549355145,98,68,4.096546513912556,Mar17-Jun17,Mar-Jun
2017-01-09,IDR,0,2017-03-15,2017-06-21,111.24024767537414,278.9563134013228,14795.576248571311,167.71606572594868,98,65,4.133007429414051,Mar17-Jun17,Mar-Jun
2017-01-10,IDR,0,2017-03-15,2017-06-21,109.71765731924215,277.72282008933166,14706.242709271253,168.0051627700895,98,64,4.16552020355297,Mar17-Jun17,Mar-Jun
2017-01-11,IDR,0,2017-03-15,2017-06-21,109.55171761203964,279.96550056410126,14665.858126053994,170.41378295206164,98,63,4.236835536540447,Mar17-Jun17,Mar-Jun
2017-01-12,IDR,0,2017-03-15,2017-06-21,108.30910199583221,279.5073599892443,14761.42638157211,171.1982579934121,98,62,4.229339255367175,Mar17-Jun17,Mar-Jun
2017-01-13,IDR,0,2017-03-15,2017-06-21,109.86065372525279,286.3580974150032,14794.134920750368,176.4974436897504,98,61,4.350229125951304,Mar17-Jun17,Mar-Jun
2017-01-16,IDR,0,2017-03-15,2017-06-21,102.15673455920054,274.7663895040566,14846.129462385756,172.60965494485603,98,58,4.241799194348326,Mar17-Jun17,Mar-Jun
2017-01-17,IDR,0,2017-03-15,2017-06-21,99.70301132757966,271.1222237855236,14854.111718616115,171.41921245794396,98,57,4.2109872350927064,Mar17-Jun17,Mar-Jun
2017-01-18,IDR,0,2017-03-15,2017-06-21,100.76957660656961,277.11633566806637,14808.480277183695,176.34675906149675,98,56,4.344983331790777,Mar17-Jun17,Mar-Jun
2017-01-19,IDR,0,2017-03-15,2017-06-21,97.58817296934743,271.4725538965483,14683.334211839272,173.88438092720085,98,55,4.321509400531825,Mar17-Jun17,Mar-Jun
2017-01-20,IDR,0,2017-03-15,2017-06-21,92.29223052561142,259.7855377757951,14583.003807591755,167.49330725018368,98,54,4.1926345829024125,Mar17-Jun17,Mar-Jun
2017-01-23,IDR,0,2017-03-15,2017-06-21,86.47837774271686,252.6525153659767,14632.469341837823,166.17413762325987,98,51,4.14727750397255,Mar17-Jun17,Mar-Jun
2017-01-24,IDR,0,2017-03-15,2017-06-21,82.80452551309017,245.10139551874684,14588.901541368434,162.29687000565667,98,50,4.063553215805184,Mar17-Jun17,Mar-Jun
2017-01-25,IDR,0,2017-03-15,2017-06-21,80.42372472584378,241.27117417753132,14655.97272701625,160.84744945168754,98,49,4.009583914182776,Mar17-Jun17,Mar-Jun
2017-01-26,IDR,0,2017-03-15,2017-06-21,77.97118132430221,237.1623431947525,14579.868272674688,159.1911618704503,98,48,3.9895638219227076,Mar17-Jun17,Mar-Jun
2017-01-27,IDR,0,2017-03-15,2017-06-21,76.01371977799604,234.5104120810516,14539.396993245771,158.49669230305557,98,47,3.983690630855019,Mar17-Jun17,Mar-Jun
2017-01-30,IDR,0,2017-03-15,2017-06-21,72.114477345029,232.73308597713904,14553.287856811408,160.61860863211004,98,44,4.034265372214178,Mar17-Jun17,Mar-Jun
2017-01-31,IDR,0,2017-03-15,2017-06-21,69.29523888226745,227.2239228465049,14522.806260516487,157.92868396423745,98,43,3.975754869954688,Mar17-Jun17,Mar-Jun
2017-02-01,IDR,0,2017-03-15,2017-06-21,68.47691760749875,228.25639202499582,14495.335354035706,159.77947441749706,98,42,4.0301604903758195,Mar17-Jun17,Mar-Jun
2017-02-02,IDR,0,2017-03-15,2017-06-21,65.87255947779404,223.3240431076432,14595.13468153933,157.45148362984918,98,41,3.9451123354792332,Mar17-Jun17,Mar-Jun
2017-02-03,IDR,0,2017-03-15,2017-06-21,64.39852989173424,222.17492812648314,14635.918312331207,157.7763982347489,98,40,3.9426821560804557,Mar17-Jun17,Mar-Jun
2017-02-06,IDR,0,2017-03-15,2017-06-21,59.07401526393299,215.54032596299876,14629.817380319239,156.4663106990658,98,37,3.9129855827024542,Mar17-Jun17,Mar-Jun
2017-02-07,IDR,0,2017-03-15,2017-06-21,57.348396181493,213.4634746755573,14517.80527362382,156.1150784940643,98,36,3.9346683733632806,Mar17-Jun17,Mar-Jun
2017-02-08,IDR,0,2017-03-15,2017-06-21,55.14484576244962,209.55041389730854,14457.498272766916,154.40556813485892,98,35,3.9083447667651185,Mar17-Jun17,Mar-Jun
2017-02-09,IDR,0,2017-03-15,2017-06-21,54.65696389938209,212.1976245505422,14315.989727316164,157.54066065116012,98,34,4.027103349374735,Mar17-Jun17,Mar-Jun
2017-02-10,IDR,0,2017-03-15,2017-06-21,53.421142016990636,212.06574558259916,14210.751715276412,158.64460356560852,98,33,4.0855933292537765,Mar17-Jun17,Mar-Jun
2017-02-13,IDR,0,2017-03-15,2017-06-21,49.68891452592178,212.00603531059957,14205.98688982949,162.3171207846778,98,30,4.18266368072772,Mar17-Jun17,Mar-Jun
2017-02-14,IDR,0,2017-03-15,2017-06-21,49.70208297294033,217.66084612287665,14252.420776465831,167.95876314993632,98,29,4.313984580473012,Mar17-Jun17,Mar-Jun
2017-02-15,IDR,0,2017-03-15,2017-06-21,48.467351041949314,218.10307968877194,14216.122551993305,169.63572864682263,98,28,4.368521355955976,Mar17-Jun17,Mar-Jun
2017-02-16,IDR,0,2017-03-15,2017-06-21,46.129969081161704,213.56467167204494,14148.018324467357,167.43470259088323,98,27,4.333238188691131,Mar17-Jun17,Mar-Jun
2017-02-17,IDR,0,2017-03-15,2017-06-21,44.28313543571673,211.19649207803366,14139.115449381861,166.91335664231693,98,26,4.323019637122386,Mar17-Jun17,Mar-Jun
2017-02-20,IDR,0,2017-03-15,2017-06-21,37.542877747584015,197.508182932942,14128.681188658858,159.96530518535798,98,23,4.14808949051431,Mar17-Jun17,Mar-Jun
2017-02-21,IDR,0,2017-03-15,2017-06-21,35.66051289602826,194.5118885237905,14125.556313943445,158.85137562776225,98,22,4.120660482123271,Mar17-Jun17,Mar-Jun
2017-02-22,IDR,0,2017-03-15,2017-06-21,35.792183378984234,202.82237248091064,14120.734552519996,167.0301891019264,98,21,4.334257250692119,Mar17-Jun17,Mar-Jun
2017-02-23,IDR,0,2017-03-15,2017-06-21,33.765041173856716,199.21374292575467,14130.219113096491,165.44870175189794,98,20,4.290958917418658,Mar17-Jun17,Mar-Jun
2017-02-24,IDR,0,2017-03-15,2017-06-21,31.586731902309047,194.50777013527153,14048.857821223344,162.92103823296247,98,19,4.250472663075157,Mar17-Jun17,Mar-Jun
2017-02-27,IDR,0,2017-03-15,2017-06-21,27.704468785110688,197.39434009391366,14106.627640563032,169.68987130880296,98,16,4.4101874983730065,Mar17-Jun17,Mar-Jun
2017-02-28,IDR,0,2017-03-15,2017-06-21,25.8834213898885,194.98844113716,14068.909837813366,169.1050197472715,98,15,4.407316247449783,Mar17-Jun17,Mar-Jun
2017-03-01,IDR,0,2017-03-15,2017-06-21,23.36705099139467,186.93640793115736,14070.167472005816,163.56935693976268,98,14,4.263423235048256,Mar17-Jun17,Mar-Jun
2017-03-02,IDR,0,2017-03-15,2017-06-21,22.080304340485103,188.53182936875746,14073.423658139234,166.45152502827236,98,13,4.337940547312966,Mar17-Jun17,Mar-Jun
2017-03-03,IDR,0,2017-03-15,2017-06-21,20.063523488828494,183.91563198092786,14032.93549246668,163.85210849209938,98,12,4.283112124191148,Mar17-Jun17,Mar-Jun
2017-03-06,IDR,0,2017-03-15,2017-06-21,15.134173892917156,179.92851183801508,14095.668737508218,164.79433794509794,98,9,4.290095748042601,Mar17-Jun17,Mar-Jun
2017-03-07,IDR,0,2017-03-15,2017-06-21,13.411757243659991,177.70578347849488,14029.840765325143,164.2940262348349,98,8,4.297644544914194,Mar17-Jun17,Mar-Jun
2017-03-08,IDR,0,2017-03-15,2017-06-21,11.779667814464275,176.69501721696417,14008.35048991211,164.91534940249988,98,7,4.321011864980129,Mar17-Jun17,Mar-Jun
2017-03-09,IDR,0,2017-03-15,2017-06-21,11.927238929919273,177.20469267308638,14028.615362309067,165.27745374316711,98,6,4.324203729548618,Mar17-Jun17,Mar-Jun
2017-03-10,IDR,0,2017-03-15,2017-06-21,11.438598139764041,168.31080119938517,13987.668829464112,156.8722030596211,98,5,4.1164426997175685,Mar17-Jun17,Mar-Jun
2017-03-13,IDR,0,2017-03-15,2017-06-21,11.076180255872787,158.2311465124684,13920.492649187796,147.1549662565956,98,2,3.8801750931113266,Mar17-Jun17,Mar-Jun
2017-03-14,IDR,0,2017-03-15,2017-06-21,11.366323468233533,160.7522890507314,13995.050760920132,149.38596558249787,98,1,3.9179525229132546,Mar17-Jun17,Mar-Jun
2017-03-15,IDR,0,2017-06-21,2017-09-20,161.89905566072346,312.23389305996665,14062.644331082116,150.33483739924318,91,98,4.181021553425828,Jun17-Sep17,Jun-Sep
2017-03-16,IDR,0,2017-06-21,2017-09-20,163.06615642704918,316.0457464771675,14091.156198090268,152.9795900501183,91,97,4.245717286878582,Jun17-Sep17,Jun-Sep
2017-03-17,IDR,0,2017-06-21,2017-09-20,163.2861647087086,318.06784167217194,14050.860322006287,154.78167696346333,91,96,4.307843022653194,Jun17-Sep17,Jun-Sep
2017-03-20,IDR,0,2017-06-21,2017-09-20,160.34883411503847,317.24930620609763,14052.700409041083,156.90047209105916,91,93,4.3671498894944545,Jun17-Sep17,Jun-Sep
2017-03-21,IDR,0,2017-06-21,2017-09-20,156.60182923298407,311.50146466995744,14031.4485817797,154.89963543697337,91,92,4.319055464366046,Jun17-Sep17,Jun-Sep
2017-03-22,IDR,0,2017-06-21,2017-09-20,156.37637702414244,312.7527540482849,13983.265660824514,156.37637702414244,91,91,4.3751590000543565,Jun17-Sep17,Jun-Sep
2017-03-23,IDR,0,2017-06-21,2017-09-20,153.1918461695742,308.0858239632548,13887.697926201883,154.89397779368062,91,90,4.36416348687563,Jun17-Sep17,Jun-Sep
2017-03-24,IDR,0,2017-06-21,2017-09-20,150.76615534553503,304.920314181981,13808.953782908951,154.15415883644596,91,89,4.3685735176734894,Jun17-Sep17,Jun-Sep
2017-03-27,IDR,0,2017-06-21,2017-09-20,141.39159756093386,291.00363684052667,13855.856695914603,149.6120392795928,91,86,4.228486852085953,Jun17-Sep17,Jun-Sep
2017-03-28,IDR,0,2017-06-21,2017-09-20,139.99559263215423,289.8732270971664,13852.373362601262,149.8776344650122,91,85,4.237470523171936,Jun17-Sep17,Jun-Sep
2017-03-29,IDR,0,2017-06-21,2017-09-20,139.34618265738607,290.3045472028876,13828.311876470783,150.95836454550152,91,84,4.2755766438900515,Jun17-Sep17,Jun-Sep
2017-03-30,IDR,0,2017-06-21,2017-09-20,137.51755613238402,288.289816470299,13812.243385431853,150.772260337915,91,83,4.275784307326036,Jun17-Sep17,Jun-Sep
2017-03-31,IDR,0,2017-06-21,2017-09-20,134.81390832720234,284.4244651293415,13887.330276245688,149.61055680213917,91,82,4.220937477227252,Jun17-Sep17,Jun-Sep
