obs_date,ccy,slot,near_date,far_date,near_pts,far_pts,spot,imm_spread_pts,leg_days,days_to_near,ann_pct,pair,quarter_pair
2016-12-07,PHP,0,2016-12-21,2017-03-15,0.05598226857512779,0.40221270599747394,53.16081928240813,0.34623043742234616,84,14,2.788301229243276,Dec16-Mar17,Dec-Mar
2016-12-08,PHP,0,2016-12-21,2017-03-15,0.04989378824692377,0.3825794578660876,52.94590904473795,0.33268566961916385,84,13,2.690393674066221,Dec16-Mar17,Dec-Mar
2016-12-09,PHP,0,2016-12-21,2017-03-15,0.04617688794722723,0.3797091542391183,52.9408319724023,0.33353226629189103,84,12,2.6976876580468354,Dec16-Mar17,Dec-Mar
2016-12-12,PHP,0,2016-12-21,2017-03-15,0.03527206309573788,0.37473252237041965,52.73761910294512,0.33946045927468177,84,9,2.756776268276243,Dec16-Mar17,Dec-Mar
2016-12-13,PHP,0,2016-12-21,2017-03-15,0.03021282020197891,0.35769817317973707,52.7180958358949,0.32748535297775816,84,8,2.6607652290226356,Dec16-Mar17,Dec-Mar
2016-12-14,PHP,0,2016-12-21,2017-03-15,0.02567229269036405,0.3439813762570399,52.67093802329441,0.31830908356667587,84,7,2.588746749618747,Dec16-Mar17,Dec-Mar
2016-12-15,PHP,0,2016-12-21,2017-03-15,0.025869826096810267,0.34288779849679585,52.84670750055718,0.3170179723999856,84,6,2.569665641129783,Dec16-Mar17,Dec-Mar
2016-12-16,PHP,0,2016-12-21,2017-03-15,0.025549568219602557,0.3351603762406291,53.05302524555016,0.30961080802102653,84,5,2.4998852505042,Dec16-Mar17,Dec-Mar
2016-12-19,PHP,0,2016-12-21,2017-03-15,0.025299531684633437,0.3211454044891956,53.08758848269684,0.29584587280456215,84,2,2.387200039103104,Dec16-Mar17,Dec-Mar
2016-12-20,PHP,0,2016-12-21,2017-03-15,0.02578927928363882,0.32347339447502926,53.06328162801206,0.29768411519139043,84,1,2.403110552327733,Dec16-Mar17,Dec-Mar
2016-12-21,PHP,0,2017-03-15,2017-06-21,0.32185865017472337,0.6852656407596796,53.31571178938172,0.3634069905849562,98,84,2.4888607822280453,Mar17-Jun17,Mar-Jun
2016-12-22,PHP,0,2017-03-15,2017-06-21,0.32639009132397084,0.6995170495661893,53.354068459504866,0.3731269582422185,98,83,2.5533881338794813,Mar17-Jun17,Mar-Jun
2016-12-23,PHP,0,2017-03-15,2017-06-21,0.3285724148266117,0.7087824085212274,53.678685308717114,0.3802099936946157,98,82,2.586114962372723,Mar17-Jun17,Mar-Jun
2016-12-26,PHP,0,2017-03-15,2017-06-21,0.31559644300170364,0.6942323683014786,53.32897865517498,0.37863592529977497,98,79,2.5928203889162926,Mar17-Jun17,Mar-Jun
2016-12-27,PHP,0,2017-03-15,2017-06-21,0.3286468624507443,0.728440578832515,53.710459367658814,0.3997937163817707,98,78,2.717717003481756,Mar17-Jun17,Mar-Jun
2016-12-28,PHP,0,2017-03-15,2017-06-21,0.3168186349628321,0.7067831725792898,53.57790944030664,0.3899645376164577,98,77,2.658001705182516,Mar17-Jun17,Mar-Jun
2016-12-29,PHP,0,2017-03-15,2017-06-21,0.31417974754446387,0.7059308721568841,53.34558658496574,0.39175112461242023,98,76,2.681871096800621,Mar17-Jun17,Mar-Jun
2016-12-30,PHP,0,2017-03-15,2017-06-21,0.28805586716453996,0.6508975624897252,53.33603786952867,0.36284169532518523,98,75,2.485613774515301,Mar17-Jun17,Mar-Jun
2017-01-02,PHP,0,2017-03-15,2017-06-21,0.2715753153944229,0.6412194946812764,53.088345691422404,0.36964417928685345,98,72,2.5447499759203485,Mar17-Jun17,Mar-Jun
2017-01-03,PHP,0,2017-03-15,2017-06-21,0.26490404139047685,0.6305462393660647,53.20929949636657,0.36564219797558783,98,71,2.5118194050078437,Mar17-Jun17,Mar-Jun
2017-01-04,PHP,0,2017-03-15,2017-06-21,0.269695471342132,0.6472691312211168,53.11092272937704,0.37757365987898484,98,70,2.598331244446734,Mar17-Jun17,Mar-Jun
2017-01-05,PHP,0,2017-03-15,2017-06-21,0.2540666359907958,0.6149149016009116,53.17200460610487,0.36084826561011574,98,69,2.4811202218792734,Mar17-Jun17,Mar-Jun
2017-01-06,PHP,0,2017-03-15,2017-06-21,0.2521206920387667,0.6154711011534598,52.96454215875049,0.36335040911469313,98,68,2.5081554036064593,Mar17-Jun17,Mar-Jun
2017-01-09,PHP,0,2017-03-15,2017-06-21,0.24036964164493588,0.6027731013557623,52.917438178773835,0.36240345971082644,98,65,2.5043884799795575,Mar17-Jun17,Mar-Jun
2017-01-10,PHP,0,2017-03-15,2017-06-21,0.23587475601823782,0.5970579761711645,52.93795968022502,0.3611832201529267,98,64,2.4952037344484865,Mar17-Jun17,Mar-Jun
2017-01-11,PHP,0,2017-03-15,2017-06-21,0.23709918458740178,0.6059201383900268,52.89808397376817,0.36882095380262503,98,63,2.5498217994634533,Mar17-Jun17,Mar-Jun
2017-01-12,PHP,0,2017-03-15,2017-06-21,0.2338163529058622,0.6033970397570637,53.23592908117453,0.3695806868512015,98,62,2.5390869704572543,Mar17-Jun17,Mar-Jun
2017-01-13,PHP,0,2017-03-15,2017-06-21,0.2251196962804102,0.5867874050587741,53.360820083654794,0.36166770877836396,98,61,2.479335553678786,Mar17-Jun17,Mar-Jun
2017-01-16,PHP,0,2017-03-15,2017-06-21,0.21482457266191607,0.5778040230217053,53.404310941079245,0.36297945035978924,98,58,2.4867873875719977,Mar17-Jun17,Mar-Jun
2017-01-17,PHP,0,2017-03-15,2017-06-21,0.20555012771578257,0.5589521016832684,53.00919500367924,0.3534019739674858,98,57,2.4395707049546083,Mar17-Jun17,Mar-Jun
2017-01-18,PHP,0,2017-03-15,2017-06-21,0.1985917269171569,0.5461272490221816,53.08944576287904,0.3475355221050247,98,56,2.3957742895950407,Mar17-Jun17,Mar-Jun
2017-01-19,PHP,0,2017-03-15,2017-06-21,0.19305424606411747,0.5370418117783632,53.35259983431572,0.3439875657142457,98,55,2.3599072868225828,Mar17-Jun17,Mar-Jun
2017-01-20,PHP,0,2017-03-15,2017-06-21,0.1903831018524847,0.5358931755847718,53.20555568216556,0.3455100737322871,98,54,2.376998528203602,Mar17-Jun17,Mar-Jun
2017-01-23,PHP,0,2017-03-15,2017-06-21,0.17497149662085498,0.5111912352256351,53.1633581380558,0.33621973860478016,98,51,2.3155822947270024,Mar17-Jun17,Mar-Jun
2017-01-24,PHP,0,2017-03-15,2017-06-21,0.16968927486455346,0.5022802535990782,52.523802234578376,0.3325909787345248,98,50,2.318621795645958,Mar17-Jun17,Mar-Jun
2017-01-25,PHP,0,2017-03-15,2017-06-21,0.15603249643967462,0.46809748931902384,52.262753012478015,0.3120649928793492,98,49,2.186928192255168,Mar17-Jun17,Mar-Jun
2017-01-26,PHP,0,2017-03-15,2017-06-21,0.15229796985436633,0.46323965830703095,51.8288933256924,0.3109416884526646,98,48,2.1974001469366105,Mar17-Jun17,Mar-Jun
2017-01-27,PHP,0,2017-03-15,2017-06-21,0.15415645338349993,0.4755890583107977,51.85048386025869,0.32143260492729775,98,47,2.270514375843251,Mar17-Jun17,Mar-Jun
2017-01-30,PHP,0,2017-03-15,2017-06-21,0.15228970784419774,0.4914804207699109,51.81933450311115,0.3391907129257131,98,44,2.397475005756656,Mar17-Jun17,Mar-Jun
2017-01-31,PHP,0,2017-03-15,2017-06-21,0.1470607568321881,0.48222248170554705,51.7974057811973,0.33516172487335893,98,43,2.3702357889614456,Mar17-Jun17,Mar-Jun
2017-02-01,PHP,0,2017-03-15,2017-06-21,0.13665712206545305,0.4555237402181769,51.70695248872799,0.3188666181527238,98,42,2.259385041579285,Mar17-Jun17,Mar-Jun
2017-02-02,PHP,0,2017-03-15,2017-06-21,0.1333506050890635,0.45209107578975183,51.91816844426567,0.31874047070068834,98,41,2.2494701079662964,Mar17-Jun17,Mar-Jun
2017-02-03,PHP,0,2017-03-15,2017-06-21,0.13134165188022873,0.45312869898678915,51.662779109127214,0.3217870471065604,98,40,2.2822568460549455,Mar17-Jun17,Mar-Jun
2017-02-06,PHP,0,2017-03-15,2017-06-21,0.11809740984777861,0.43089595485000304,51.647463461175164,0.3127985450022244,98,37,2.219730377234686,Mar17-Jun17,Mar-Jun
2017-02-07,PHP,0,2017-03-15,2017-06-21,0.10952352415548693,0.4076708954676458,51.770818491986496,0.29814737131215885,98,36,2.111079455131768,Mar17-Jun17,Mar-Jun
2017-02-08,PHP,0,2017-03-15,2017-06-21,0.11214480413813557,0.42615025572491516,51.733682618287375,0.3140054515867796,98,35,2.224845221571902,Mar17-Jun17,Mar-Jun
2017-02-09,PHP,0,2017-03-15,2017-06-21,0.1095906221890434,0.4254694743809921,51.71489737683022,0.31587885219194867,98,34,2.23904053579509,Mar17-Jun17,Mar-Jun
2017-02-10,PHP,0,2017-03-15,2017-06-21,0.10702529542148619,0.4248579909155967,51.54450307587773,0.3178326954941105,98,33,2.2604339390159462,Mar17-Jun17,Mar-Jun
2017-02-13,PHP,0,2017-03-15,2017-06-21,0.09877810333867391,0.42145324091167535,51.47548598576698,0.3226751375730014,98,30,2.29831149508246,Mar17-Jun17,Mar-Jun
2017-02-14,PHP,0,2017-03-15,2017-06-21,0.09583616380260729,0.4196963035493492,51.623608519435805,0.32386013974674194,98,29,2.3002766494500198,Mar17-Jun17,Mar-Jun
2017-02-15,PHP,0,2017-03-15,2017-06-21,0.09418835547816196,0.4238475996517288,51.208280555105716,0.32965924417356685,98,28,2.3604968095643892,Mar17-Jun17,Mar-Jun
2017-02-16,PHP,0,2017-03-15,2017-06-21,0.09295247464910686,0.4303355307829021,51.175921200104824,0.33738305613379527,98,27,2.4173855203396704,Mar17-Jun17,Mar-Jun
2017-02-17,PHP,0,2017-03-15,2017-06-21,0.08889315122831107,0.42395195201194513,51.0564698356202,0.33505880078363404,98,26,2.4065294992492663,Mar17-Jun17,Mar-Jun
2017-02-20,PHP,0,2017-03-15,2017-06-21,0.07585256944434289,0.3990504740332821,51.04211344809024,0.3231979045889392,98,23,2.322583821677867,Mar17-Jun17,Mar-Jun
2017-02-21,PHP,0,2017-03-15,2017-06-21,0.07183489984304814,0.3918267264166262,51.40542804025248,0.31999182657357805,98,22,2.283493939096584,Mar17-Jun17,Mar-Jun
2017-02-22,PHP,0,2017-03-15,2017-06-21,0.07401629882394045,0.41942569333566265,51.31367334548226,0.3454093945117222,98,21,2.4691727644588206,Mar17-Jun17,Mar-Jun
2017-02-23,PHP,0,2017-03-15,2017-06-21,0.06932010360108652,0.4089886112464105,51.62028688591603,0.33966850764532397,98,20,2.413951154770024,Mar17-Jun17,Mar-Jun
2017-02-24,PHP,0,2017-03-15,2017-06-21,0.06877585083793919,0.42351444989678344,51.84798059254784,0.35473859905884425,98,19,2.5100207978494504,Mar17-Jun17,Mar-Jun
2017-02-27,PHP,0,2017-03-15,2017-06-21,0.05837328353876569,0.41590964521370555,51.8541812181445,0.35753636167493985,98,16,2.5300216724639215,Mar17-Jun17,Mar-Jun
2017-02-28,PHP,0,2017-03-15,2017-06-21,0.054604215886832994,0.4113517596808086,51.87225156804435,0.3567475437939756,98,15,2.523744527758428,Mar17-Jun17,Mar-Jun
2017-03-01,PHP,0,2017-03-15,2017-06-21,0.05064109213699067,0.40512873709592534,51.90986945980689,0.3544876449589347,98,14,2.5061330195981992,Mar17-Jun17,Mar-Jun
2017-03-02,PHP,0,2017-03-15,2017-06-21,0.046006395197883306,0.3928238359203882,51.73881367482805,0.3468174407225049,98,13,2.460225312960255,Mar17-Jun17,Mar-Jun
2017-03-03,PHP,0,2017-03-15,2017-06-21,0.040894989815404556,0.3748707399745418,51.86870402405048,0.3339757501591372,98,12,2.363435121381757,Mar17-Jun17,Mar-Jun
2017-03-06,PHP,0,2017-03-15,2017-06-21,0.030601477933663898,0.36381757098911527,51.74174029525713,0.33321609305545136,98,9,2.3643108953985736,Mar17-Jun17,Mar-Jun
2017-03-07,PHP,0,2017-03-15,2017-06-21,0.027487139740489358,0.364204601561484,51.74913830665642,0.3367174618209946,98,8,2.388956942747426,Mar17-Jun17,Mar-Jun
2017-03-08,PHP,0,2017-03-15,2017-06-21,0.022451835370988032,0.33677753056482046,51.296572161577245,0.3143256951938324,98,7,2.2499761865074923,Mar17-Jun17,Mar-Jun
2017-03-09,PHP,0,2017-03-15,2017-06-21,0.023001309650758146,0.34173374338269247,51.11974387181441,0.31873243373193433,98,6,2.2893840251329625,Mar17-Jun17,Mar-Jun
2017-03-10,PHP,0,2017-03-15,2017-06-21,0.023115764710666835,0.34013196645695487,51.229277622415694,0.31701620174628803,98,5,2.2721852299484473,Mar17-Jun17,Mar-Jun
2017-03-13,PHP,0,2017-03-15,2017-06-21,0.023659530307220393,0.3379932901031484,50.99957727659564,0.314333759795928,98,2,2.2630776023054513,Mar17-Jun17,Mar-Jun
2017-03-14,PHP,0,2017-03-15,2017-06-21,0.02299188680757987,0.3251709705643439,51.067751116038416,0.30217908375676406,98,1,2.172694207517271,Mar17-Jun17,Mar-Jun
2017-03-15,PHP,0,2017-06-21,2017-09-20,0.3240701513662344,0.6249924347777378,50.96424368121117,0.3009222834115034,91,98,2.3211170178358564,Jun17-Sep17,Jun-Sep
2017-03-16,PHP,0,2017-06-21,2017-09-20,0.3226411334078739,0.6253250833059825,51.16649294953647,0.30268394989810854,91,97,2.3255994335756247,Jun17-Sep17,Jun-Sep
2017-03-17,PHP,0,2017-06-21,2017-09-20,0.31433666309912317,0.6123016249951669,51.4246000984766,0.29796496189604377,91,96,2.278288964563942,Jun17-Sep17,Jun-Sep
2017-03-20,PHP,0,2017-06-21,2017-09-20,0.31527488841403195,0.6237696717008805,51.46115024302162,0.30849478328684854,91,93,2.3570938314009555,Jun17-Sep17,Jun-Sep
2017-03-21,PHP,0,2017-06-21,2017-09-20,0.30614834653499196,0.6089689936511252,51.45808995661151,0.30282064711613327,91,92,2.3142845911755465,Jun17-Sep17,Jun-Sep
2017-03-22,PHP,0,2017-06-21,2017-09-20,0.2961637747352603,0.5923275494705206,51.466413690586435,0.2961637747352603,91,91,2.2634825551828297,Jun17-Sep17,Jun-Sep
2017-03-23,PHP,0,2017-06-21,2017-09-20,0.29297686127743144,0.589209021013501,51.46199913838328,0.2962321597360696,91,90,2.264337723038304,Jun17-Sep17,Jun-Sep
2017-03-24,PHP,0,2017-06-21,2017-09-20,0.29779033392629684,0.6022725854689149,51.70788481558646,0.3044822515426181,91,89,2.31618023893519,Jun17-Sep17,Jun-Sep
