_dtn,Sep17-Dec17,Sep18-Dec18,Sep19-Dec19,Sep20-Dec20,Sep21-Dec21,Sep22-Dec22,Sep23-Dec23,Sep24-Dec24,Sep25-Dec25,Sep26-Dec26
76,0.06430736984599827,0.0033513955219846014,0.03631793676125028,-0.09876653370341493,-0.09485898253178093,-0.08138979248796419,-0.12571557800630795,-0.07035310863849853,-0.0037770336372532354,0.09274457679252723
75,0.04009688774240294,-0.0028661118843770206,0.02788429773614709,-0.10954795768492076,-0.10838488836243088,-0.09052464902349777,-0.11495289939789899,-0.08888658930816007,0.018252750423221165,0.10948136301034106
72,0.005612501785740576,-0.02667621970826195,-0.03810855489669851,-0.11259932511646442,-0.09276682263460667,-0.09424908408137878,-0.09738120797687255,-0.11680892669535581,0.009397453462628103,0.10922347487162387
71,0.010188468223289004,-0.030446515437004384,-0.016443627515581594,-0.10819122381989787,-0.10730876493648467,-0.15526416889696204,-0.07793748152124014,-0.10820648395744537,-0.007151653680497305,0.12429303295989136
70,0.019273656866171662,-0.0065641214009632964,-0.01538075760425306,-0.0922368237032023,-0.07686908134118497,-0.15110176108036888,-0.10066000368658856,-0.14494788997457175,-0.026939867558442132,0.15731775628066402
69,0.002447395828283905,-0.008005105494144571,-0.004596068799352593,-0.09840177609001377,-0.08483546816327125,-0.13960051386061822,-0.12745799316676054,-0.11797339335264834,-0.030329355245794942,0.1744251587103548
68,-0.016687746590872687,-0.04243389675866793,0.020284194926016186,-0.08149204895270246,-0.0728380132044002,-0.0939570656012606,-0.11779232956020469,-0.11412402939415434,-0.05761278741745346,0.1832959898915193
65,0.003404404022401719,-0.04663511654198238,0.02927436775732062,-0.11156092696164044,-0.0710405918782222,-0.12005707288354728,-0.11873622412787732,-0.10971587693157825,-0.04301682178125077,0.19600356898056015
64,-0.008834540641583732,-0.06618689435218661,0.036121213298448085,-0.11994895959577334,-0.06422027450765144,-0.12870654914055635,-0.09399718538612722,-0.11739273606140932,-0.035902655597749855,0.22006244667505825
63,0.004192949782830913,-0.06895150989633247,0.006469774478336743,-0.10360351202390228,-0.09125174219858789,-0.14837402730844573,-0.09776166172289136,-0.11489620906725684,-0.049412898665778804,0.2283930791426083
62,-0.015935290405778568,-0.055294417515252325,-0.0002129693603266647,-0.14656560750433645,-0.0988839077098842,-0.13223017801629067,-0.08612339154528437,-0.06439923453351193,-0.03915451820732241,0.21490652286317502
61,-0.00057842205507741,-0.057162421130053875,-0.01309762974279205,-0.16889022440767,-0.10367637942565378,-0.12861182317085373,-0.06891286699189558,-0.07871135531649498,-0.01136163396613199,0.21931302676470954
58,0.009386127687584844,-0.029864921162543467,-0.02233926764692451,-0.19073352197911975,-0.10022752029703208,-0.12806560696555513,-0.07617269710108565,-0.09478324346942313,-0.009197514689674557,0.21317867099987642
57,0.043033918360164236,0.004353447498328222,-0.019765571499840928,-0.19029704126153202,-0.11533820975471487,-0.10278531388890366,-0.09744219891591044,-0.12107715847012623,-0.011582672580899178,0.20465359439191366
56,0.049283730438122064,-0.013207723224064272,-0.025000623782426845,-0.18424668935303457,-0.1204071629482446,-0.10445603339106202,-0.09264353595634445,-0.13519511394061323,0.007480637660027822,0.19245496351233604
55,0.051083122193233965,-0.0369071766323974,-0.020885641616731565,-0.1822286606615625,-0.1183644330873701,-0.1322596523256384,-0.11242820242732343,-0.1246674364188346,0.033947167943319534,0.2028684812966569
54,0.05641934994409192,-0.03884270333631801,-0.015012569009415389,-0.1785495922628182,-0.1300115943319582,-0.11813434207127205,-0.1077854304010255,-0.11844359937139493,0.004561381818995347,0.22028866859560492
51,0.057097628297654746,-0.05200889937795494,-0.03223181958472998,-0.1944403869135366,-0.07199683172606353,-0.1390341839525553,-0.07678571598180484,-0.14428059478009603,-0.02386503462650591,0.21067651056996284
50,0.046119323574467685,-0.042640474355904234,-0.05513938023263609,-0.21608632768742564,-0.10474422435978248,-0.11543762024970561,-0.11005444848168477,-0.13299599627599223,-0.008109819046408395,0.17905145000173428
49,0.0516458513215069,-0.04415857083637775,-0.056448257452212824,-0.2017788607897939,-0.10616234401397806,-0.13329359393323192,-0.1000322169029384,-0.14847278319035384,-0.007670690071397646,0.16952587492565174
48,0.05593724490961938,-0.033556035860306976,-0.09021279802931959,-0.20321259667360136,-0.1256505275180353,-0.12398774281101554,-0.09087989160361998,-0.16011479711218457,-0.014461760795836387,0.16426173691611035
47,0.06733694530893375,-0.01117446452054982,-0.09656211840631213,-0.1476075100582075,-0.12850467347471883,-0.1270263612159498,-0.10083349554737664,-0.11778785986350537,-0.045935191161464495,0.1799605753233593
44,0.05578356417396235,0.014039967291754274,-0.060923460209824754,-0.15145989498379286,-0.1491913654240059,-0.1330621868641937,-0.1012693170132114,-0.1332963292350653,-0.05083243846282803,0.17445066565014822
43,0.0658586340119165,0.03794864409842502,-0.09429598273685302,-0.1669097621249962,-0.13063883425748402,-0.12353014231425052,-0.08344096381819233,-0.10399313416457345,-0.061329021214393986,0.21130053165717066
42,0.0709546173960387,0.04275007206965642,-0.09640164484729752,-0.14727271931010288,-0.12398242017324168,-0.12156703461258345,-0.10111699550104969,-0.13061981083123475,-0.03002122534069218,0.1893974948642716
41,0.07646578633909495,0.01181915516211296,-0.10908304891469678,-0.14721248099693884,-0.1470346925208259,-0.10515897307767186,-0.11673262037536491,-0.14086494862051024,-0.024671637839178917,0.18386285113751877
40,0.049946000153276215,0.011156282584209198,-0.1353099245135838,-0.15706100087796437,-0.12130281610432159,-0.12317435908730423,-0.13193367194086125,-0.12979122854740432,-0.03151867728497615,0.2212602245176758
37,0.052778770276592946,0.008060820609298469,-0.14726542300116352,-0.17104605322200284,-0.16555220859310338,-0.12293759828181827,-0.09143130908890973,-0.11395642456327115,-0.019574607851413628,0.2254534933587008
36,0.02375782630059764,0.005694928434744062,-0.16229666923312602,-0.16690548585183707,-0.19242534341491513,-0.09854637147449696,-0.11189939934062143,-0.09258663457946503,-0.02843810127515034,0.24097964056432342
35,0.05006876741426436,0.02408902966836246,-0.14694825725672633,-0.1719052633939322,-0.18496389107850897,-0.07215660045765526,-0.09213901370897992,-0.07674277302119803,-0.018652869563136276,0.23204177815515536
34,0.03577156140972937,0.030430484864755414,-0.14469732628754706,-0.18032191279922682,-0.17224936538257984,-0.059889600023538936,-0.06633817122715557,-0.10064321012028765,-0.03128987481646184,0.24314873626056055
33,0.02345609917114788,0.04568324210121477,-0.15607916058565363,-0.19834499124380034,-0.1824278886300541,-0.055271509593440626,-0.09982211339522107,-0.11793589428705187,-0.0354401802615687,0.23316504569041607
30,0.042334044764783973,0.045492876708020935,-0.15726414154270774,-0.19777446851972602,-0.17297862004792897,-0.04998645038531002,-0.10927204702669635,-0.11410472404610594,-0.008427594646319037,0.22357499026767247
29,0.03374710346160037,0.03880572095835855,-0.1445359360746673,-0.19830779203726756,-0.18470369332591063,-0.058301568523233094,-0.08205709169540265,-0.15856540190128587,-0.0020437535490838155,0.19128197908365885
28,0.02005460235235046,0.028861125918284602,-0.17649038801337003,-0.20040777442276358,-0.18548253017081207,-0.022231924278388826,-0.06523193541142736,-0.15483770194264335,-0.012710790308195774,0.18920320573010296
27,0.023357182092421658,0.018250416191222585,-0.1720599703585287,-0.19721522734175034,-0.1978662465156461,-0.03583810620017114,-0.09079011556591832,-0.1691992906032499,-0.020659387485224445,0.18708682786882025
26,0.06601355388465968,0.04287865879401953,-0.16440456400493186,-0.2163235091484621,-0.1839054027829633,-0.04371120510758464,-0.05366373708184757,-0.2001573610132653,-0.0026809733482463516,0.17255071804417554
23,0.09563944303195027,0.032300595508046204,-0.15466520792165417,-0.20114161598731206,-0.1918447157204548,-0.008294734740261323,-0.015764454540862283,-0.18120439390630094,-0.007934122693325385,0.19376921269062963
22,0.08080589566537721,0.043127001578133095,-0.14360133896045701,-0.2034086970425919,-0.19219639985526915,-0.0038633506565703968,-0.008987328990928356,-0.16584670599443396,0.0009683228229755425,0.2104515285502122
21,0.07487264637712021,0.004212645081432154,-0.14208846660741736,-0.1801641711795503,-0.19279705766771693,-0.015168377511755926,-0.003791139108589636,-0.16519378720084243,0.005226832865617093,0.20991098098300343
20,0.08584307469826147,-0.002337328797833438,-0.11661438081050057,-0.17881426325940442,-0.1855867563113811,-0.006865947353571933,-0.008985241398123067,-0.18820150005432712,0.0013421282158309067,0.21378203251212602
19,0.09015772032799063,0.0016856658149505543,-0.13127903995819545,-0.17377441481664202,-0.1754137866694483,-0.04024203379925939,-0.0030197353995041754,-0.18719689611912982,0.01862330134057988,0.2035844489513634
16,0.09371644679641356,0.0481450541701125,-0.1391045787591655,-0.1742634635190552,-0.1963109961360262,-0.05491724180610291,-0.019265635507571544,-0.17299711283748975,0.006338006464051693,
15,0.08195592240193372,0.03514574184844732,-0.12317629438260491,-0.18105216810828906,-0.20699702544516607,-0.09980187724631406,-0.007233825718157005,-0.16243676792477602,-0.006171564622131642,
14,0.09396252228039204,0.0551440470930753,-0.12867905538290336,-0.16839144234188863,-0.200176648112252,-0.1163281649041461,-0.022331608170973682,-0.1447787786062924,-0.00045587884995601513,
13,0.12373004509401642,0.08998259761392391,-0.1670094348759137,-0.1823081672893414,-0.1688016291083354,-0.13483221770578524,-0.017585338328590328,-0.11322792624301148,0.001669125490400658,
12,0.11798554937242733,0.059402717213977385,-0.1395798363602474,-0.169988315517985,-0.1758252416539312,-0.12530015819233264,-0.007517670760056938,-0.10567773789035328,-0.002090660143028278,
9,0.1191944877223583,0.07320822243986025,-0.12189056918883034,-0.18445104299280302,-0.14709961691343754,-0.0748608037363796,-0.013413655960015203,-0.08127237098210127,-0.018632161683835302,
8,0.1344772542736119,0.06292476256491475,-0.1337903473175166,-0.16640029861779793,-0.1452671085845939,-0.06694752377190083,-0.015476738885827901,-0.08214161429527267,-0.02669620866650335,
7,0.1101470305838066,0.05814869749755436,-0.15119939953285677,-0.17128325659820043,-0.11944309691220978,-0.06688662422383174,0.003258853085022162,-0.07094044124321064,-0.0025573575948236726,
6,0.07263465828774573,0.02915962445861897,-0.15268656369150702,-0.18482999155339774,-0.12262694426605403,-0.04000874288281342,-0.0017485862836554844,-0.10044293684835637,-0.002901897270020659,
5,0.042999819658316896,0.00905865162728936,-0.1600619490048506,-0.1895632507810474,-0.16636911597103743,-0.03609000673035312,-0.03459380096068476,-0.10040653883165118,0.0004090792795462539,
2,0.01538985519255498,-0.002037305883135221,-0.1824979520223342,-0.23201985087698151,-0.1906123197530305,-0.07823854782049944,-0.03830656123697296,-0.11001475256633098,-0.02810069717214847,
1,0.01877878379612541,0.018073974164340867,-0.19188793211857647,-0.2522945137264401,-0.17848179791006524,-0.11163541751142991,-0.047728262300745006,-0.13577995837639234,-0.04800270372495907,
